review_id,winery,vintage,designation,variety,score,category,title,ava,region,province,country,release_price,source,brand_id
129,Anam Cara Cellars,2012.0,Nicholas Vineyard Wädenswil Clone,Pinot Noir,90,Red,Anam Cara 2012 Nicholas Vineyard Wädenswil Clone Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,198
130,Archery Summit,2012.0,Archer's Edge Estate,Pinot Noir,90,Red,Archery Summit 2012 Archer's Edge Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
131,Domaine Divio,2014.0,,Pinot Noir,92,Red,Domaine Divio 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,488
132,Lachini,2014.0,Prima,Pinot Noir,91,Red,Lachini 2014 Prima Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,241
133,Domaine Divio,2012.0,,Pinot Noir,91,Red,Domaine Divio 2012 Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,488
134,Lumos,2014.0,Wren Vineyard,Chardonnay,88,White,Lumos 2014 Wren Vineyard Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,318
135,Anam Cara Cellars,2010.0,Nicholas Estate,Pinot Noir,88,Red,Anam Cara 2010 Nicholas Estate Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,198
136,Chehalem,2010.0,Corral Creek Vineyards,Pinot Noir,88,Red,Chehalem 2010 Corral Creek Vineyards Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,38
137,Chehalem,2011.0,INOX,Chardonnay,88,White,Chehalem 2011 INOX Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,38
138,Chehalem,2011.0,Three Vineyard,Pinot Grigio,88,White,Chehalem 2011 Three Vineyard Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,38
139,Schmidt Family Vineyards,2012.0,,Cabernet Sauvignon,89,Red,Schmidt 2012 Cabernet Sauvignon (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$40.0,Wine Enthusiest,235
140,Boedecker Cellars,2013.0,,Chardonnay,89,White,Boedecker Cellars 2013 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,397
141,Plaisance Ranch,2014.0,,Mourvèdre,89,Red,Plaisance Ranch 2014 Mourvèdre (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$30.0,Wine Enthusiest,365
142,Chehalem,2014.0,Stoller Vineyard Ian's Reserve,Chardonnay,90,White,Chehalem 2014 Stoller Vineyard Ian's Reserve Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,38
143,Reustle,2009.0,,Grenache,82,Red,Reustle 2009 Grenache (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$26.0,Wine Enthusiest,188
144,Reustle,2015.0,,Grüner Veltliner,90,White,Reustle 2015 Grüner Veltliner (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,188
145,Lenné Estate,2012.0,LeNez,Pinot Noir,89,Red,Lenné Estate 2012 LeNez Pinot Noir,Willamette Valley,,Oregon,US,$30.0,Wine Enthusiest,49
146,Bergström,2014.0,Winery Block,Pinot Noir,91,Red,Bergström 2014 Winery Block Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$75.0,Wine Enthusiest,385
147,Amity Vineyards,2013.0,,Riesling,94,White,Amity 2013 Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,502
148,Brooks,2014.0,Temperance Hill,Pinot Noir,93,Red,Brooks 2014 Temperance Hill Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,229
149,Reustle,2009.0,Reserve,Tempranillo,82,Red,Reustle 2009 Reserve Tempranillo (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$38.0,Wine Enthusiest,188
150,Dominio IV,2009.0,The Purple Flower Three Sleeps Vineyard,Syrah,89,Red,Dominio IV 2009 The Purple Flower Three Sleeps Vineyard Syrah (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$42.0,Wine Enthusiest,97
151,Evening Land,2012.0,,Pinot Noir,86,Red,Evening Land 2012 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,324
152,Evening Land,2012.0,Seven Springs Vineyard Summum,Chardonnay,94,White,Evening Land 2012 Seven Springs Vineyard Summum Chardonnay (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$90.0,Wine Enthusiest,324
153,Lachini,2015.0,Les Sols Arénacés,Chardonnay,94,White,Lachini 2015 Les Sols Arénacés Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,241
154,Reustle,2008.0,,Tempranillo,82,Red,Reustle 2008 Tempranillo (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$26.0,Wine Enthusiest,188
155,Chehalem,2013.0,RR,Pinot Noir,87,Red,Chehalem 2013 RR Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$79.0,Wine Enthusiest,38
156,Nicolas-Jay,2014.0,,Pinot Noir,94,Red,Nicolas-Jay 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,81
157,Antiquum Farm,2014.0,Luxuria,Pinot Noir,94,Red,Antiquum Farm 2014 Luxuria Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$75.0,Wine Enthusiest,453
158,Patricia Green Cellars,2015.0,Estate Vineyard Etzel Block,Pinot Noir,96,Red,Patricia Green Cellars 2015 Estate Vineyard Etzel Block Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,423
159,The Eyrie Vineyards,2015.0,Original Vines,Chardonnay,95,White,The Eyrie Vineyards 2015 Original Vines Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,359
160,Big Table Farm,2015.0,Pelos Sandberg Vineyard,Pinot Noir,90,Red,Big Table Farm 2015 Pelos Sandberg Vineyard Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,29
161,Chehalem,2014.0,Ridgecrest Vineyards Reserve,Pinot Noir,90,Red,Chehalem 2014 Ridgecrest Vineyards Reserve Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$70.0,Wine Enthusiest,38
162,Et Fille,2012.0,Maresh Vineyard,Pinot Noir,86,Red,Et Fille 2012 Maresh Vineyard Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,170
163,Boedecker Cellars,2011.0,Stewart,Pinot Noir,89,Red,Boedecker Cellars 2011 Stewart Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,397
164,Saffron Fields Vineyard,2014.0,,Pinot Noir,92,Red,Saffron Fields Vineyard 2014 Pinot Noir,Willamette Valley,,Oregon,US,$55.0,Wine Enthusiest,458
165,Season Cellars,2013.0,Limited Edition Series,Carmenère,85,Red,Season 2013 Limited Edition Series Carmenère (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$38.0,Wine Enthusiest,449
166,Methven Family Vineyards,2005.0,,Pinot Noir,86,Red,Methven Family Vineyards 2005 Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,99
167,Willamette Valley Vineyards,2010.0,Signature Cuvée,Pinot Noir,85,Red,Willamette Valley Vineyards 2010 Signature Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,5
168,Bergström,2014.0,Shea Vineyard,Pinot Noir,94,Red,Bergström 2014 Shea Vineyard Pinot Noir,Willamette Valley,,Oregon,US,$62.0,Wine Enthusiest,385
169,Bergström,2014.0,Bergström Vineyard,Pinot Noir,94,Red,Bergström 2014 Bergström Vineyard Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$90.0,Wine Enthusiest,385
170,Patricia Green Cellars,2015.0,Durant Vineyard Bishop Block,Pinot Noir,94,Red,Patricia Green Cellars 2015 Durant Vineyard Bishop Block Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,423
171,Reustle,2014.0,Revelation & Sorek Bloc,Grüner Veltliner,90,White,Reustle 2014 Revelation & Sorek Bloc Grüner Veltliner (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,188
172,Willamette Valley Vineyards,2014.0,Estate,Chardonnay,90,White,Willamette Valley Vineyards 2014 Estate Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,5
173,Willamette Valley Vineyards,2015.0,Whole Cluster Rosé of,Pinot Noir,90,Red,Willamette Valley Vineyards 2015 Whole Cluster Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,5
174,Domaine Drouhin Oregon,1998.0,,Pinot Noir,91,Red,Domaine Drouhin 1998 Pinot Noir (Oregon),,Oregon Other,Oregon,US,$38.0,Wine Enthusiest,494
175,Chehalem,1998.0,3 Vineyard,Pinot Noir,90,Red,Chehalem 1998 3 Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,38
176,Quady North,2011.0,,Cabernet Franc,90,Red,Quady North 2011 Cabernet Franc (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$35.0,Wine Enthusiest,335
177,Bergström,2010.0,Winery Block,Pinot Noir,91,Red,Bergström 2010 Winery Block Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,385
178,Season Cellars,2015.0,,Sauvignon Blanc,87,White,Season 2015 Sauvignon Blanc (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$23.0,Wine Enthusiest,449
179,Brooks,2014.0,Big Cheese,Pinot Noir,87,Red,Brooks 2014 Big Cheese Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,229
180,Domaine Drouhin Oregon,2010.0,Laurène,Pinot Noir,95,Red,Domaine Drouhin Oregon 2010 Laurène Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,494
181,The Eyrie Vineyards,2011.0,Original Vines Reserve,Chardonnay,94,White,The Eyrie Vineyards 2011 Original Vines Reserve Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,359
182,Owen Roe,2012.0,Merriman Vineyard,Pinot Noir,94,Red,Owen Roe 2012 Merriman Vineyard Pinot Noir,Willamette Valley,,Oregon,US,$55.0,Wine Enthusiest,246
183,The Eyrie Vineyards,2012.0,Original Vines,Pinot Grigio,94,White,The Eyrie Vineyards 2012 Original Vines Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$33.0,Wine Enthusiest,359
184,Amity Vineyards,2013.0,,Pinot Blanc,87,White,Amity 2013 Pinot Blanc (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,502
185,Methven Family Vineyards,2008.0,,Chardonnay,85,White,Methven Family Vineyards 2008 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,99
186,Capitello,2006.0,,Pinot Grigio,85,White,Capitello 2006 Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,263
187,Iris Vineyards,2015.0,,Pinot Grigio,91,White,Iris Vineyards 2015 Pinot Gris (Oregon),,Oregon Other,Oregon,US,$18.0,Wine Enthusiest,79
188,Marshall Davis,2014.0,Beacon Hill Vineyard,Pinot Noir,90,Red,Marshall Davis 2014 Beacon Hill Vineyard Pinot Noir,Willamette Valley,,Oregon,US,$36.0,Wine Enthusiest,254
189,Willamette Valley Vineyards,2008.0,Elton Vineyard,Pinot Noir,89,Red,Willamette Valley Vineyards 2008 Elton Vineyard Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
190,Zenith Vineyard,2014.0,Estate,Tempranillo,87,Red,Zenith 2014 Estate Tempranillo (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,289
191,Chehalem,2016.0,Three Vineyard,Riesling,91,White,Chehalem 2016 Three Vineyard Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,38
192,Zimri Cellars,2010.0,,Pinot Noir,86,Red,Zimri Cellars 2010 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,168
193,Lachini,2016.0,Rosé of,Pinot Noir,86,Red,Lachini 2016 Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,241
194,Spangler Vineyards,2013.0,,Sangiovese,86,Red,Spangler 2013 Sangiovese (Oregon),,Oregon Other,Oregon,US,$28.0,Wine Enthusiest,149
195,WillaKenzie Estate,2011.0,Estate Grown,Pinot Blanc,91,White,WillaKenzie Estate 2011 Estate Grown Pinot Blanc (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$nan,Wine Enthusiest,452
196,Willamette Valley Vineyards,2015.0,Estate,Pinot Noir,87,Red,Willamette Valley Vineyards 2015 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,5
197,Reustle,2012.0,Masada Bloc in Prayer Rock Vineyards,Syrah,86,Red,Reustle 2012 Masada Bloc in Prayer Rock Vineyards Syrah (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$32.0,Wine Enthusiest,188
198,Tyee Wine Cellars,2008.0,Estate Barrel Select,Pinot Noir,86,Red,Tyee 2008 Estate Barrel Select Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,205
199,Le Cadeau,2014.0,Merci Reserve,Pinot Noir,92,Red,Le Cadeau 2014 Merci Reserve Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$80.0,Wine Enthusiest,372
200,Delfino,2011.0,,Tempranillo,89,Red,Delfino 2011 Tempranillo (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$29.0,Wine Enthusiest,216
201,Boedecker Cellars,2005.0,Momtazi Vineyard,Pinot Noir,86,Red,Boedecker Cellars 2005 Momtazi Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,397
202,Capitello,2005.0,,Pinot Noir,86,Red,Capitello 2005 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,263
203,WillaKenzie Estate,2005.0,Pierre Léon,Pinot Noir,86,Red,WillaKenzie Estate 2005 Pierre Léon Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$36.0,Wine Enthusiest,452
204,Lundeen,2014.0,La Cantera Vineyard,Pinot Noir,88,Red,Lundeen 2014 La Cantera Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,322
205,Phelps Creek,2015.0,,Pinot Grigio,88,White,Phelps Creek 2015 Pinot Gris (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$24.0,Wine Enthusiest,92
206,Chehalem,2015.0,Ridgecrest Vineyards,Grüner Veltliner,90,White,Chehalem 2015 Ridgecrest Vineyards Grüner Veltliner (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,38
207,Brooks,2015.0,Amycas,White Blend,90,White,Brooks 2015 Amycas White (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,229
208,Chehalem,2012.0,Three Vineyard,Pinot Grigio,86,White,Chehalem 2012 Three Vineyard Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,38
209,The Eyrie Vineyards,2013.0,Original Vines Estate,Pinot Noir,94,Red,The Eyrie Vineyards 2013 Original Vines Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$80.0,Wine Enthusiest,359
210,WillaKenzie Estate,2013.0,Gisèle,Pinot Noir,89,Red,WillaKenzie Estate 2013 Gisèle Pinot Noir,Willamette Valley,,Oregon,US,$30.0,Wine Enthusiest,452
211,Quady North,2013.0,Steelhead Run Vineyard,Syrah,89,Red,Quady North 2013 Steelhead Run Vineyard Syrah (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$29.0,Wine Enthusiest,335
212,Anam Cara Cellars,2014.0,Nicholas Vineyard,Pinot Noir,89,Red,Anam Cara 2014 Nicholas Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$37.0,Wine Enthusiest,198
213,Dobbes Family Estate,2013.0,Crater View Vineyard,Grenache Blanc,90,White,Dobbes Family Estate 2013 Crater View Vineyard Grenache Blanc (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$26.0,Wine Enthusiest,2
214,TeBri Vineyards,2009.0,Select,Pinot Noir,87,Red,TeBri Vineyards 2009 Select Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$36.0,Wine Enthusiest,11
215,WillaKenzie Estate,2012.0,Aliette,Pinot Noir,91,Red,WillaKenzie Estate 2012 Aliette Pinot Noir,Willamette Valley,,Oregon,US,$48.0,Wine Enthusiest,452
216,Archery Summit,2011.0,Renegade Ridge Estate,Pinot Noir,91,Red,Archery Summit 2011 Renegade Ridge Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
217,Quady North,2014.0,,Rosé,90,Rosé,Quady North 2014 Rosé (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$15.0,Wine Enthusiest,335
218,Iris Vineyards,2014.0,Chalice Estate C Block,Pinot Noir,90,Red,Iris Vineyards 2014 Chalice Estate C Block Pinot Noir (Oregon),,Oregon Other,Oregon,US,$50.0,Wine Enthusiest,79
219,Lachini,2013.0,Al di Là,Chardonnay,89,White,Lachini 2013 Al di Là Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,241
220,Dobbes Family Estate,2012.0,Quailhurst Vineyard,Pinot Noir,89,Red,Dobbes Family Estate 2012 Quailhurst Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,2
221,Plaisance Ranch,2013.0,Papa Joe's Private Stash,Carmenère,89,Red,Plaisance Ranch 2013 Papa Joe's Private Stash Carmenère (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$30.0,Wine Enthusiest,365
222,Plaisance Ranch,2013.0,Papa Joe's Private Stash,Syrah,89,Red,Plaisance Ranch 2013 Papa Joe's Private Stash Syrah (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$25.0,Wine Enthusiest,365
223,Archery Summit,2011.0,Arcus Estate,Pinot Noir,93,Red,Archery Summit 2011 Arcus Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,123
224,Willamette Valley Vineyards,2010.0,Dijon Clone,Chardonnay,85,White,Willamette Valley Vineyards 2010 Dijon Clone Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,5
225,Boedecker Cellars,2008.0,Stewart,Pinot Noir,88,Red,Boedecker Cellars 2008 Stewart Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$34.0,Wine Enthusiest,397
226,Lenné Estate,2014.0,Estate,Pinot Noir,92,Red,Lenné Estate 2014 Estate Pinot Noir,Willamette Valley,,Oregon,US,$45.0,Wine Enthusiest,49
227,Iris Vineyards,2015.0,Chalice Estate,Pinot Grigio,92,White,Iris Vineyards 2015 Chalice Estate Pinot Gris (Oregon),,Oregon Other,Oregon,US,$22.0,Wine Enthusiest,79
228,Saffron Fields Vineyard,2014.0,Dijon Clones,Pinot Noir,90,Red,Saffron Fields Vineyard 2014 Dijon Clones Pinot Noir,Willamette Valley,,Oregon,US,$50.0,Wine Enthusiest,458
229,J. Scott Cellars,2014.0,Bradshaw Vineyard,Pinot Noir,91,Red,J. Scott Cellars 2014 Bradshaw Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,383
230,Bergström,2000.0,,Chardonnay,88,White,Bergström 2000 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,385
231,Le Cadeau,2009.0,Oregon,Pinot Noir,90,Red,Le Cadeau 2009 Oregon Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,372
232,Methven Family Vineyards,2005.0,Reserve,Pinot Noir,88,Red,Methven Family Vineyards 2005 Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,99
233,Phelps Creek,2006.0,Becky's Cuvée,Pinot Noir,88,Red,Phelps Creek 2006 Becky's Cuvée Pinot Noir (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$26.0,Wine Enthusiest,92
234,Durant,2015.0,Lark,Chardonnay,90,White,Durant 2015 Lark Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,190
235,Reustle,2011.0,Prayer Rock Vineyards Engedi & Onyx Bloc,Riesling,88,White,Reustle 2011 Prayer Rock Vineyards Engedi & Onyx Bloc Riesling (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$21.0,Wine Enthusiest,188
236,J. Scott Cellars,2012.0,Grace Hill Vineyard,Pinot Noir,87,Red,J. Scott Cellars 2012 Grace Hill Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$26.0,Wine Enthusiest,383
237,Le Cadeau,2013.0,Diversité,Pinot Noir,90,Red,Le Cadeau 2013 Diversité Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,372
238,Dobbes Family Estate,2014.0,Crater View Vineyard,Grenache Blanc,90,White,Dobbes Family Estate 2014 Crater View Vineyard Grenache Blanc (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$26.0,Wine Enthusiest,2
239,Viento,2006.0,Columbia Gorge Vineyard,Riesling,90,White,Viento 2006 Columbia Gorge Vineyard Riesling (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$14.0,Wine Enthusiest,175
240,Viento,2007.0,Underwood Mountain Vineyard,Grüner Veltliner,89,White,Viento 2007 Underwood Mountain Vineyard Grüner Veltliner (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$18.0,Wine Enthusiest,175
241,Phelps Creek,2007.0,Unoaked,Chardonnay,89,White,Phelps Creek 2007 Unoaked Chardonnay (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$18.0,Wine Enthusiest,92
242,Brooks,2014.0,,Pinot Noir,89,Red,Brooks 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,229
243,Brooks,2015.0,,Pinot Blanc,89,White,Brooks 2015 Pinot Blanc (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,229
244,Delfino,2012.0,,Syrah,88,Red,Delfino 2012 Syrah (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$32.0,Wine Enthusiest,216
245,The Eyrie Vineyards,2014.0,Original Vines,Chardonnay,93,White,The Eyrie Vineyards 2014 Original Vines Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,359
