,price,rating,bottle_name,region,review_link,source,Price,Designation,Variety,Appellation,Winery,Alcohol,Bottle Size,Category,Date Published,User Avg Rating,Importer
62,$35,92,Spangler 2016 Khayam's Block Dolcetto (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/spangler-2016-khayams-block-dolcetto-umpqua-valley/,Wine Enthusiast,"['$35', 'Buy Now']","[""Khayam's Block""]","['Dolcetto', ' Italian Red']","['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Spangler'],['15%'],['750 ml'],['Red'],['9/1/2021'],['Not rated yet [Add Your Review]'],
63,$35,91,Ken Wright 2019 AVA Pinot Noir (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/ken-wright-2019-ava-pinot-noir-eola-amity-hills/,Wine Enthusiast,"['$35', 'Wine.comVivinoTotal Wine']",['AVA'],['Pinot Noir'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['Ken Wright'],['13.2%'],['750 ml'],['Red'],['9/1/2021'],['Not rated yet [Add Your Review]'],
64,$18,90,Jezebel 2019 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/jezebel-2019-pinot-noir-oregon/,Wine Enthusiast,"['$18', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Jezebel'],['13.5%'],['750 ml'],['Red'],['9/1/2021'],['Not rated yet [Add Your Review]'],
65,$14,89,Christopher Michael 2018 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/christopher-michael-2018-pinot-gris-oregon/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Christopher Michael'],['13.5%'],['750 ml'],['White'],['9/1/2021'],['Not rated yet [Add Your Review]'],
66,$18,88,Leah Jørgensen Cellars 2018 Nisse+Hygge Red Table Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/leah-jorgensen-cellars-2018-nissehygge-red-table-wine-red-oregon/,Wine Enthusiast,"['$18', 'Buy Now']",['Nisse+Hygge Red Table Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Leah Jørgensen Cellars'],['13.5%'],['750 ml'],['Red'],['9/1/2021'],['Not rated yet [Add Your Review]'],
67,$65,96,Roco 2017 RMS Brut Sparkling (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/roco-2017-rms-brut-sparkling-willamette-valley/,Wine Enthusiast,"['$65', 'Buy Now']",['RMS Brut'],"['Sparkling Blend', ' Sparkling']","['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Roco'],['12.5%'],['750 ml'],['Sparkling'],['7/1/2021'],['Not rated yet [Add Your Review]'],
68,$60,95,Hyland 2018 Coury Old Vine Single Clone Pinot Noir (McMinnville),Willamette Valley,https://www.winemag.com/buying-guide/hyland-2018-coury-old-vine-single-clone-pinot-noir-mcminnville/,Wine Enthusiast,"['$60', 'Buy Now']",['Coury Old Vine Single Clone'],['Pinot Noir'],"['McMinnville', ' Willamette Valley', ' Oregon', ' US']",['Hyland'],['14.1%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
69,$44,92,Dancin 2018 Sorella 60th Barbera (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/dancin-2018-sorella-60th-barbera-rogue-valley/,Wine Enthusiast,"['$44', 'Buy Now']",['Sorella 60th'],['Barbera'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Dancin'],['15.4%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
70,$75,91,Paul O'Brien 2016 Il Rinnegati Red (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/paul-obrien-2016-il-rinnegati-red-southern-oregon/,Wine Enthusiast,"['$75', 'Buy Now']",['Il Rinnegati'],"['Red Blends', ' Red Blends']","['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']","[""Paul O'Brien""]",['14.5%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
71,$60,91,Handpicked 2018 La Colina Vineyard Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/handpicked-2018-la-colina-vineyard-pinot-noir-willamette-valley/,Wine Enthusiast,"['$60', 'Buy Now']",['La Colina Vineyard'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Handpicked'],['12.9%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
72,$32,90,Paul O'Brien 2018 G-S-M (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/paul-obrien-2018-g-s-m-southern-oregon/,Wine Enthusiast,"['$32', 'Buy Now']",,"['G-S-M', ' Rhône-style Red Blend']","['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']","[""Paul O'Brien""]",['14.2%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
73,$18,88,Josh Cellars 2019 Oregon Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/josh-cellars-2019-oregon-reserve-pinot-noir-oregon/,Wine Enthusiast,"['$18', 'VivinoTotal Wine']",['Oregon Reserve'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Josh Cellars'],['13%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
74,$36,88,Delfino 2018 Tempranillo (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/delfino-2018-tempranillo-umpqua-valley/,Wine Enthusiast,"['$36', 'Buy Now']",,['Tempranillo'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Delfino'],['12.3%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
75,$24,88,J. Scott Cellars 2019 Chenin Blanc (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/j-scott-cellars-2019-chenin-blanc-rogue-valley/,Wine Enthusiast,"['$24', 'Buy Now']",,['Chenin Blanc'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['J. Scott Cellars'],['14.4%'],['750 ml'],['White'],['7/1/2021'],['Not rated yet [Add Your Review]'],
76,$38,85,Delfino 2018 Zinfandel (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/delfino-2018-zinfandel-umpqua-valley/,Wine Enthusiast,"['$38', 'Buy Now']",,['Zinfandel'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Delfino'],['13.7%'],['750 ml'],['Red'],['7/1/2021'],['Not rated yet [Add Your Review]'],
77,$65,96,Dion 2018 Old Vines Pinot Noir (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/dion-2018-old-vines-pinot-noir-chehalem-mountains/,Wine Enthusiast,"['$65', 'Buy Now']",['Old Vines'],['Pinot Noir'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['Dion'],['13.8%'],['750 ml'],['Red'],['4/1/2021'],['Not rated yet [Add Your Review]'],
78,$40,95,Day 2018 Belle Pente Vineyard Chardonnay (Yamhill-Carlton),Willamette Valley,https://www.winemag.com/buying-guide/day-2018-belle-pente-vineyard-chardonnay-yamhill-carlton/,Wine Enthusiast,"['$40', 'Buy Now']",['Belle Pente Vineyard'],['Chardonnay'],"['Yamhill-Carlton', ' Willamette Valley', ' Oregon', ' US']",['Day'],['13.4%'],['750 ml'],['White'],['4/1/2021'],['Not rated yet [Add Your Review]'],
79,$21,93,The Eyrie Vineyards 2018 Pinot Gris (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/the-eyrie-vineyards-2018-pinot-gris-dundee-hills/,Wine Enthusiast,"['$21', 'Buy Now']",,['Pinot Gris'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['The Eyrie Vineyards'],['13.9%'],['750 ml'],['White'],['4/1/2021'],['Not rated yet [Add Your Review]'],
80,$28,92,Rex Hill 2019 Pinot Noir Rosé (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/rex-hill-2019-pinot-noir-rose-willamette-valley/,Wine Enthusiast,"['$28', 'Buy Now']",['Pinot Noir'],['Rosé'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Rex Hill'],['13.5%'],['750 ml'],['Rose'],['4/1/2021'],['Not rated yet [Add Your Review]'],
81,$65,92,Abbott Claim 2018 Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/abbott-claim-2018-chardonnay-willamette-valley/,Wine Enthusiast,"['$65', 'Buy Now']",,['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Abbott Claim'],['13.3%'],['750 ml'],['White'],['4/1/2021'],['Not rated yet [Add Your Review]'],
82,$44,90,The Great Oregon Wine Company 2016 Coles Valley Vineyard Blanc de Noir Sparkling (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2016-coles-valley-vineyard-blanc-de-noir-sparkling-umpqua-valley/,Wine Enthusiast,"['$44', 'Buy Now']",['Coles Valley Vineyard Blanc de Noir'],"['Sparkling Blend', ' Sparkling']","['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['The Great Oregon Wine Company'],['14.2%'],['750 ml'],['Sparkling'],['4/1/2021'],['Not rated yet [Add Your Review]'],
83,$30,88,The Great Oregon Wine Company 2018 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2018-pinot-noir-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['The Great Oregon Wine Company'],['13.6%'],['750 ml'],['Red'],['4/1/2021'],['Not rated yet [Add Your Review]'],
84,$45,88,The Eyrie Vineyards 2016 Melon de Bourgogne (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/the-eyrie-vineyards-2016-melon-de-bourgogne-dundee-hills/,Wine Enthusiast,"['$45', 'Buy Now']",,"['Melon de Bourgogne', ' Other White']","['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['The Eyrie Vineyards'],['12%'],['750 ml'],['White'],['4/1/2021'],['Not rated yet [Add Your Review]'],
85,$20,88,Acrobat 2018 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/acrobat-2018-pinot-noir-oregon/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Acrobat'],['13.5%'],['750 ml'],['Red'],['4/1/2021'],['Not rated yet [Add Your Review]'],
86,$30,87,The Great Oregon Wine Company 2018 Coles Valley Vineyard Pinot Noir (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2018-coles-valley-vineyard-pinot-noir-umpqua-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Coles Valley Vineyard'],['Pinot Noir'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['The Great Oregon Wine Company'],['14.2%'],['750 ml'],['Red'],['4/1/2021'],['Not rated yet [Add Your Review]'],
87,$24,87,The Great Oregon Wine Company 2019 La Chouette Vineyard Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/the-great-oregon-wine-company-2019-la-chouette-vineyard-pinot-gris-willamette-valley/,Wine Enthusiast,"['$24', 'Buy Now']",['La Chouette Vineyard'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['The Great Oregon Wine Company'],['13%'],['750 ml'],['White'],['4/1/2021'],['Not rated yet [Add Your Review]'],
88,$22,85,Dough 2019 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/dough-2019-pinot-noir-oregon/,Wine Enthusiast,"['$22', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Dough'],['12.8%'],['750 ml'],['Red'],['4/1/2021'],['Not rated yet [Add Your Review]'],
89,$80,93,Geodesy 2018 Chehalem Mountain Vineyard Pinot Noir (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/geodesy-2018-chehalem-mountain-vineyard-pinot-noir-chehalem-mountains/,Wine Enthusiast,"['$80', 'Buy Now']",['Chehalem Mountain Vineyard'],['Pinot Noir'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['Geodesy'],['14.4%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
90,$38,93,Talent 2017 Petit Verdot (Oregon),Oregon Other,https://www.winemag.com/buying-guide/talent-2017-petit-verdot-oregon/,Wine Enthusiast,"['$38', 'Buy Now']",,['Petit Verdot'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Talent'],['14.1%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
91,$70,91,El Pino Club 2018 Funky Jory Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/el-pino-club-2018-funky-jory-pinot-noir-dundee-hills/,Wine Enthusiast,"['$70', 'Buy Now']",['Funky Jory'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['El Pino Club'],['14.1%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
92,$20,91,Panther Creek 2019 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/panther-creek-2019-pinot-gris-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Panther Creek'],['13.5%'],['750 ml'],['White'],['3/1/2021'],['Not rated yet [Add Your Review]'],
93,$50,91,Toil Oregon 2018 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/toil-oregon-2018-pinot-noir-willamette-valley/,Wine Enthusiast,"['$50', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Toil Oregon'],['14%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
94,$15,90,Eola Hills 2017 Chardonnay (Oregon),Oregon Other,https://www.winemag.com/buying-guide/eola-hills-2017-c-chardonnay-oregon/,Wine Enthusiast,"['$15', 'Buy Now']",,['Chardonnay'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Eola Hills'],['13%'],['750 ml'],['White'],['3/1/2021'],['Not rated yet [Add Your Review]'],
95,$39,86,Oregon Mountain Estate 2016 Natasha Skov Pinot Noir (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/oregon-mountain-estate-2016-natasha-skov-pinot-noir-columbia-valley-or/,Wine Enthusiast,"['$39', 'Buy Now']",['Natasha Skov'],['Pinot Noir'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Oregon Mountain Estate'],['14.2%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
96,$39,85,Oregon Mountain Estate 2016 Griffin Martin Pinot Noir (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/oregon-mountain-estate-2016-griffin-martin-pinot-noir-columbia-valley-or/,Wine Enthusiast,"['$39', 'Buy Now']",['Griffin Martin'],['Pinot Noir'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Oregon Mountain Estate'],['15.1%'],['750 ml'],['Red'],['3/1/2021'],['Not rated yet [Add Your Review]'],
97,$50,94,Blakeslee 2016 Estate Reserve Select Cluster Pinot Noir (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/blakeslee-2016-estate-reserve-select-cluster-pinot-noir-chehalem-mountains/,Wine Enthusiast,"['$50', 'Buy Now']",['Estate Reserve Select Cluster'],['Pinot Noir'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['Blakeslee'],['13.8%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
98,$28,93,Hyland 2019 Old Vine Single Vineyard Riesling (McMinnville),Willamette Valley,https://www.winemag.com/buying-guide/hyland-2019-old-vine-single-vineyard-riesling-mcminnville/,Wine Enthusiast,"['$28', 'Buy Now']",['Old Vine Single Vineyard'],['Riesling'],"['McMinnville', ' Willamette Valley', ' Oregon', ' US']",['Hyland'],['12.6%'],['750 ml'],['White'],['12/1/2020'],['Not rated yet [Add Your Review]'],
99,$22,93,Antiquum Farm 2019 Daisy Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/antiquum-farm-2019-daisy-pinot-gris-willamette-valley/,Wine Enthusiast,"['$22', 'Buy Now']",['Daisy'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Antiquum Farm'],['13.2%'],['750 ml'],['White'],['12/1/2020'],['Not rated yet [Add Your Review]'],
100,$85,92,Domaine Serene 2017 Grand Cheval Oregon Red Wine Pinot Noir-Syrah (Oregon),Oregon Other,https://www.winemag.com/buying-guide/domaine-serene-2017-grand-cheval-oregon-red-wine-pinot-noir-syrah-oregon/,Wine Enthusiast,"['$85', 'Buy Now']",['Grand Cheval Oregon Red Wine'],"['Pinot Noir-Syrah', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Domaine Serene'],['14.5%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
101,$65,92,Maggy Hawk 2018 Jory Hills Vineyard Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/maggy-hawk-2018-jory-hills-vineyard-pinot-noir-dundee-hills/,Wine Enthusiast,"['$65', 'Buy Now']",['Jory Hills Vineyard'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Maggy Hawk'],['14.5%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
102,$65,92,Nicolas-Jay 2017 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/nicolas-jay-2017-pinot-noir-willamette-valley/,Wine Enthusiast,"['$65', 'VivinoWine.com']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Nicolas-Jay'],['13%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
103,$36,91,Patton Valley 2019 Chenin Blanc (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/patton-valley-2019-chenin-blanc-willamette-valley/,Wine Enthusiast,"['$36', 'Buy Now']",,['Chenin Blanc'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Patton Valley'],['12.1%'],['750 ml'],['White'],['12/1/2020'],['Not rated yet [Add Your Review]'],
104,$68,90,Ancien 2017 Shea Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/ancien-2017-shea-vineyard-pinot-noir-oregon/,Wine Enthusiast,"['$68', 'Buy Now']",['Shea Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Ancien'],['14.5%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
105,$14,89,Wine by Joe 2019 Chardonnay (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2019-chardonnay-oregon/,Wine Enthusiast,"['$14', 'Buy Now']",,['Chardonnay'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['White'],['12/1/2020'],['Not rated yet [Add Your Review]'],
106,$19,87,Wine by Joe 2017 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2017-pinot-noir-oregon-pinot-noir/,Wine Enthusiast,"['$19', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['Red'],['12/1/2020'],['Not rated yet [Add Your Review]'],
107,$18,90,Valcan 2017 Pièce Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/valcan-2017-piece-chardonnay-willamette-valley/,Wine Enthusiast,"['$18', 'Buy Now']",['Pièce'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Valcan'],['12.5%'],['750 ml'],['White'],['11/1/2020'],['Not rated yet [Add Your Review]'],
108,$75,96,Domaine Drouhin Oregon 2018 Édition Limitée Chardonnay (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/domaine-drouhin-oregon-2018-edition-limitee-chardonnay-dundee-hills/,Wine Enthusiast,"['$75', 'Buy Now']",['Édition Limitée'],['Chardonnay'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Domaine Drouhin Oregon'],['14.1%'],['750 ml'],['White'],['10/1/2020'],['Not rated yet [Add Your Review]'],
109,$20,92,Soléna 2019 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/solena-2019-pinot-gris-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Soléna'],['13.3%'],['750 ml'],['White'],['10/1/2020'],['Not rated yet [Add Your Review]'],
110,$24,92,Left Coast 2019 White Pinot Noir (Van Duzer Corridor),Willamette Valley,https://www.winemag.com/buying-guide/left-coast-2019-white-pinot-noir-van-duzer-corridor/,Wine Enthusiast,"['$24', 'Buy Now']",['White'],['Pinot Noir'],"['Van Duzer Corridor', ' Willamette Valley', ' Oregon', ' US']",['Left Coast'],['13.9%'],['750 ml'],['White'],['10/1/2020'],['Not rated yet [Add Your Review]'],
111,$35,91,2Plank 2016 Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/2plank-2016-reserve-pinot-noir-oregon/,Wine Enthusiast,"['$35', 'Buy Now']",['Reserve'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['2Plank'],['14%'],['750 ml'],['Red'],['10/1/2020'],['Not rated yet [Add Your Review]'],
112,$24,91,King Estate 2018 Foris Vineyard Pinot Blanc (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/king-estate-2018-foris-vineyard-pinot-blanc-rogue-valley/,Wine Enthusiast,"['$24', 'Buy Now']",['Foris Vineyard'],['Pinot Blanc'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['King Estate'],['13.8%'],['750 ml'],['White'],['10/1/2020'],['Not rated yet [Add Your Review]'],
