author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
John Woodmansee,https://www.google.com/maps/contrib/100137161809991556641/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-spy69RiArqMGmSclKWF5e4CpC0daVatcXI3Fhl8g=s128-c0x00000000-cc-rp-mo-ba6,5,4 years ago,They have fabulous wines. And the hospitality is beyond any other winery we visited. Will definitely return here.,1525898274,False,ChIJ0aggqXNqolQRK1KnF6q0JYs
David H Steinbrugge,https://www.google.com/maps/contrib/112016794756598297374/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_SruT2dYcmi7ZHnQx5wPodGVljjAGQOhG5hOMu1kc=s128-c0x00000000-cc-rp-mo-ba5,3,6 years ago,"Okay wine. Nice wine growler refill service. All their wines are served on tap, which makes for the on tap wine service. Nice friendly service.",1453350718,False,ChIJ0xtXQmkOllQRgsR9YGa2pHM
Kristi fuller,https://www.google.com/maps/contrib/109090155096558517316/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu18ZDdrslP_2d5XRXvUVnjxalxPviZfjn3A1jdC=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Great wine tasting experience!  Knowledgeable and so much fun, not to mention great wine!",1553989549,False,ChIJ9xlEJNVfkVQRXrzX3lwndRU
Daja Phillips,https://www.google.com/maps/contrib/103255856888689634013/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu93oSYNa4kMiTKk-5qKzU9hVVaers9LlQw7tSJYcuU=s128-c0x00000000-cc-rp-mo-ba5,5,3 weeks ago,A wide variety of very drinkingable wines. Try the Chardonnay and the Tempranillo. They are excellent! Dog friendly and a gorgeous new deck with expansive views of the valley,1665623855,False,ChIJFS-qzGUMz1QRNmJrtKO9_pE
Nyssa delos Santos,https://www.google.com/maps/contrib/102337689548217829074/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9RwEZ3pNpn0TYqgNTdHWkw7OABbYoCc5QnHn5dAA=s128-c0x00000000-cc-rp-mo,5,3 months ago,Amazing customized experience here. Had an amazing time wine tasting here for my bachelorette weekend. Customer service was first class and their wines were fantastic.,1658857763,False,ChIJ6wvtQJlDolQRo3mXMMFK8MU
Paul Nash,https://www.google.com/maps/contrib/117070659286002408256/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_vLI4Py7KQg-YVOEdtk8Q5N1obaQKR2azPMMQDGQ=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Always one of our favorites. Wonderful wines and delightful staff. Recently they've built a really nice shaded porch area for outdoor tastings that makes things even nicer.,1625707909,False,ChIJb41YSLE_lVQRF1Z6xdX1EUA
Buck Harris,https://www.google.com/maps/contrib/114018809695533941650/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu8SyfBR9mOJ-TuSzHhhtzWYdSCfNknJHXy0XcNiSSI=s128-c0x00000000-cc-rp-mo-ba5,5,5 months ago,,1653093475,False,ChIJeXwabRoEwFQR6JBLaAVwjdE
Michelle Woodbury,https://www.google.com/maps/contrib/105025917603770898077/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8loN-9hxTjshgYR3GWuG8Ob13FLI4-7BHYP1nft7k=s128-c0x00000000-cc-rp-mo-ba4,4,a year ago,"Highly recommend checking this place out.  Beautiful grounds including two outdoor patios that are open on the weekends (one open during the week) and an indoor tasting area. Love that they are an estate winery so every wine you taste is grown by them.

One downside was that our table on the patio was right next to the pick up spot for the wine club members so there were about 10 cars or so that pulled up (most left running) next to us while we were at our tasting, which the car noise and exhaust was just not the vibe we had expected (felt like we were sitting IN the parking lot) so that detracted slightly from the experience.

The provisions platter (aka charcuterie board) was amazing. Came with three substantial portions of cheese, three meats, many accompaniments and they even offered gluten free crackers! Was not expecting that but was so grateful.

The weather got a little warm during our tasting and our server mentioned that the red wines weren't best served outdoors in the heat, which made us feel like we may not have been getting the optimal experience, however all the wines were exceptional and I definitely recommend checking it out.",1630904129,False,ChIJYUZE8AI9lVQRTAz6NWyDEk0
Caroline McMeekin,https://www.google.com/maps/contrib/107082324068325825993/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-Cb-FGvfAUqxDlz5ypTvKUO48N8-Z-yE9eDf3e=s128-c0x00000000-cc-rp-mo,5,2 years ago,"Our favorite winery in Willamette Valley. Our host was extremely gracious- giving us extra tastings at no charge- and spent time educating us on the vineyard's history and wines. The pinots are fantastic, as well as the Pinot Gris and Chardonnay! You should absolutely make a trip here if you're planning a wine trip in Oregon, or are just in the area.",1601162039,False,ChIJgflueyBBlVQRjvQePp_Yts4
Yoshi Yellow,https://www.google.com/maps/contrib/112193369010432691005/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2osIVk3FL3OWkD1gMFQ1tdNefX6dSHiDImXG1a=s128-c0x00000000-cc-rp-mo,5,4 years ago,"We loved it! Stopped there tonight on our way back to Canada, and we are very impressed. The people are so warm and friendly, making us feel welcome. The wine list was impressive ,whether by the glass or bottle. We loved that they had half bottles of Prosecco! Perfect for 2. And the food, wow, loved the crab cakes, so fresh and delicious, I think the best Ive had. The beef dip and seafood chowder were also delicious and fresh, like homemade, even the side salad was good with pickled onions on top. The other cool thing was the live music, the band was talented and very friendly. Someone even made a guest appearance with a trumbone. A few people danced with was fun! The music was enjoyable but not too loud so we could still talk and visit. The decor is neat too, and tons of free parking, which we never find in White Rock. Already making plans to return with some friends!",1539406033,False,ChIJ3Q2I5v_DhVQRV7fabn2K5Zs
Brendy Velasquez,https://www.google.com/maps/contrib/114093301427735262540/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu23X_AEn0CAh_cKNW5t6EpfkF3sYZebpYvK7u-r=s128-c0x00000000-cc-rp-mo,5,a year ago,"Our tour and tasting with Eric was great! Highly recommend to do a tour if you have the time, it was so fun. The cheese and charcuterie provided was exceptional. Wine was so great we ordered a case! And the views are amazing!",1633371182,False,ChIJdd4A2-g-lVQRZln_CrWkt1A
Jason Smith,https://www.google.com/maps/contrib/115995785448709139881/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9jnz6g4CiW34DgK0hgPeuhtQ587aJiPWBkUVvQMw=s128-c0x00000000-cc-rp-mo-ba3,4,8 months ago,"This was a good stop as we were staying at Black Walnut Inn, which is a short quarter mile drive or walk.
The location is quaint and not sure about hosting large parties but we were the only visitors during our stay. The hostess was nice and provided us with chocolates from a chef's tasting the night before that paired well with the wines we tasted.
If you can sit outside, the view is spectacular.
The wine was good and the prices fair.",1645654725,False,ChIJITEeP-RAlVQRXFBixbMv9yE
Dayna DeArman,https://www.google.com/maps/contrib/108092153040066052340/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2j8MBfxLGSjpbmXZ4hmjYZLZXD16d8uA5yL8bu=s128-c0x00000000-cc-rp-mo,4,a month ago,"We had my daughter’s wedding at the vineyard and it was beautiful. The space is perfect for the ceremony outside with a beautiful mountain background, and plenty of room for the reception indoors. There is a private room for the bride. They were very good to work with. The only negative thing we experienced, which is the reason for 4 stars, is the back-to-back booking with a birthday party in the space that was there until 6:00. We got mixed up between a 6/6:30 start time, but even with a 6:30 wedding, having a booked party there with that many people when you have guests, family, bridal party, and vendors arriving was very stressful. There was nowhere to park, and vendors had a difficult time setting up. It is open to the public until 6:00, but other parties should end at least an hour before when a wedding is booked. I do hope they will make that change for future weddings.",1664044583,False,ChIJZ6zxAACIVIgRcGPMzZMurmg
Abel Chavez ortiz,https://www.google.com/maps/contrib/108844598286080836390/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_MS2rhd9Qc0_X39ITHaypojZBLbkpHKYGBSw_N5Q=s128-c0x00000000-cc-rp-mo,5,9 months ago,,1644176978,False,ChIJDyZ86Giv6lQRLqRyDloP0sA
Anjie Austin,https://www.google.com/maps/contrib/111396587710482293263/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9hrLcIDqIKCdP17WZfkUSA1Kqi6we294ckL4PK8q0=s128-c0x00000000-cc-rp-mo-ba2,5,7 months ago,"My brother and I had the best experience. Went on all the rides, many times. Loved the Zipline even though I was scared of heights. The beautiful surroundings and customer service was amazing. Only regret was not having enough tip $$ for the zip line guys. They were so awesome 👌",1647646569,False,ChIJAQAAALT92o4RZiV4lVSJc7g
beth kais,https://www.google.com/maps/contrib/117786429598734808162/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8xfBu6Xl4k8h29zj_leUbql2DFLPC3OZFdGa0HMkE=s128-c0x00000000-cc-rp-mo,5,a month ago,"Fantastic setting with spectacular wines.  I forgot they also serve great food - flatbreads, salad nicoise, pork rillette - yum!  Their Pasxa is one of our favorite wines but today the white Lip Stinger, Rhone blend and Tempranillo way surprised on the up side and convinced us to join their club (plus 2 Pasxa).  Many thanks to the great staff!",1663798224,False,ChIJ4WlwqmlqolQRkTya0vWcIJo
Julie Wood,https://www.google.com/maps/contrib/101776793857947133882/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2pMzWEudYK5TkEPriAC630E4syqFfwFfQTHsV-=s128-c0x00000000-cc-rp-mo,5,2 months ago,Amazing detail just like the best wineries around top noch service and very professional servers. The wine is very good,1661039356,False,ChIJrWcAWigBwFQRpNXuw3xLJok
John Massi,https://www.google.com/maps/contrib/111982620278455771820/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8aS9rQm96lnXchSPtNicxffmsbP2BOpDuC3jBbBw=s128-c0x00000000-cc-rp-mo,5,2 months ago,"100% the best vineyard to visit. They wine and dine you, the owner talks with you, and they cater to you like you're royalty.",1660442023,False,ChIJHS4R2bRDolQRmcn4y57rjdI
Mike Mitchell,https://www.google.com/maps/contrib/102739268468742041529/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-h2BWoG05fcXqvTdn3F48AXQ-SDykJONNmBfSZmns=s128-c0x00000000-cc-rp-mo-ba3,5,7 months ago,"Obviously a skilled wine maker, they had 10 great wines with food pairings and wonderful service. Don't pass Lyle without stopping in.",1647211569,False,ChIJ06YF9-0ZllQRVNyo-yacRsE
Todd Millang,https://www.google.com/maps/contrib/114842594280177028039/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu17Mdcz_zp0eTfkIOzAyA-azUcgR0Xc_l2rwgk=s128-c0x00000000-cc-rp-mo,5,6 months ago,Beautiful views overlooking Walla Walla Valley and surrounded by World Class Vineyards,1651106419,False,ChIJWZoKZptcolQRivJ_FWLxv-8
Jeff Bennett,https://www.google.com/maps/contrib/104647965262308515897/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_nh6KYiN9j-iTp04SXSGOyqFB61WoO6o70VT65ew=s128-c0x00000000-cc-rp-mo-ba2,5,a year ago,Amazing wine and view!,1635638335,False,ChIJXdoViGNUlVQR6tp-MEDXnNU
Aishwarya S,https://www.google.com/maps/contrib/108226059081117785495/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu84hwnHvw5I1NpzCPYB0X8QlaJhc0v5nijg0Ae5otk=s128-c0x00000000-cc-rp-mo,5,a year ago,"What can I say, except I’m grateful for this place. We had a fabulous time. We went for sunset, drank wine and beer flights, had amazing pizza, and enjoyed the view of the mountain during sunset. The people at this winery were so welcoming and happy to help. After they closed down, we were allowed to spend time in the field until sun went down and we had so much fun that evening. It was hands down the best evening of the trip. A good place, with good vibe and good people always lead to happy memories to cherish forever. Don’t miss this!",1625682416,False,ChIJXSTLXEH9lVQRtUsfz9kHtr4
Rachel Warren,https://www.google.com/maps/contrib/118094875368317973590/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu099TdcufcTQ1xObmhJqF3JqhKR-iJXdE-q2fQh=s128-c0x00000000-cc-rp-mo,1,4 years ago,"I never write reviews but I was disappointed with the way my family was treated when we arrived at Castillo de Feliciana. My mother is handicapped and is bound to a scooter and we arrived we noticed there were no marked disabled parking spaces and the only parking spaces near entrances did not have a ramp but a small stair. We elected to park in the front so my mom could use her scooter and enter the winery at an entrance that had a small ramp. It was incredibly difficult for her to enter as the parking lot is gravel. However, we made it in and were immediately greeted very rudely being told that we needed to move our car. The rude woman who was working stated that other customers wouldn't be able to enter, which they could, our car was not blocking ANY entrances. They only thing it was blocking was her view out the window. She then suggested we park next to the entrance with the stair (NOT A RAMP) when I reminded her that it was easier for my mother to get in and out on the side with the ramp that did not have a parking spot. Another lovely woman provided the tasting for us and was incredibly kind. I think she could tell that her coworker was being rude, or has had to deal with her attitude in the past. Regardless, I will not be back to this winery due to their lack of consideration for disabled persons. The way we were treated here put a damper on the celebration of my parents 42nd wedding anniversary.",1537204286,False,ChIJafwAAksMkFQRytLZTHt0jxE
Madison Roszak,https://www.google.com/maps/contrib/116023154988632429908/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu80P6hQrpenqfUJkEl2QZzF3nI4CcDIhIPlCEL_pQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"I had such a wonderful time at left coast estate! Thank you, Sue, for taking such great care of us! We ordered flights which was very fun. I'm usually a red wine drinker but the whites were not too sweet so I enjoyed them more than usual. The highlight, though, was the queen bee bubbly! There's some sort of process with their own bees that feeds the yeast that are little balls on the bottom. I think, I don't really remember the science, but it was freakin' amazing! One of the best sparkling wines of my life. We also got a couple charcuterie boards which was packed with tasty snacks and cheeses (the onion one was !!! so good, followed by the merlot as my fav). They were very accommodating to keep the nuts in a separate bowl because I'm allergic. Though they were out of the Italian meats, the turkey panini with aoli was incredibly flavorful and filling. The service was amazing. Sue was very knowledgeable, attentive but not intrusive, and seemed infested in us having an amazing experience. The scenery is beautiful as well, I didn't know this part of Oregon had a big wine scene (I lived down here for a year six years ago but I was just back visiting). The estate is nestled in rolling hills and farmland with a small body of water as you enter and tall trees around the tasting area. I wish I lived closer, I'd be back a billion times, especially for that bubbly!",1627653981,False,ChIJkaHszW2r6lQRNe-crjrns5o
Christopher Petrik,https://www.google.com/maps/contrib/109983373498302292724/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0aCWJFy1y_5jYin5wQghUnG72YeYXLmBBibpdF=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Mike was great winemaster and took the time to tell us all about his wines. Then his wife Jan was kind enough to expedite shipping of our case of delicious pinot noir to us when there was a misunderstanding about how long it would take. All in all, a great experience and amazing wine!",1556478248,False,ChIJpxtVdAKr6lQRnFmXb1odLsQ
Jordan Webster,https://www.google.com/maps/contrib/106841483123815768839/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9LMrdN5O5LtfEuXewCJipVC071gW7kGEx-8UYp=s128-c0x00000000-cc-rp-mo,5,a month ago,By far one of the coolest vineyards we have ever been. We went with two other couples and all of us blown away with the wine and pizza. Roger (believe that was his name) is one of the owners and came over to speak with the group for about 30 minutes. The view is amazing and what they've done with the pond and the flowers will make you want to return. This place is now on our yearly visit list.,1663699279,False,ChIJbcRszS0vv1QRPJ0woaqPeFw
Karl Schumann,https://www.google.com/maps/contrib/101508100876263689357/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8YaXTsa6X_wgOg0BDg6QbPLzAwRuJ-4-13qwGAbw=s128-c0x00000000-cc-rp-mo,5,a month ago,Great wine tasting room. Excellent service!!!,1662936758,False,ChIJ9QK5-RlBlVQR0YyVd0Jlv-8
Cassi Johnson,https://www.google.com/maps/contrib/115700455019643100358/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8kjceeEdP98FxxLPfn_iPRvRNAsXtkhs62dE4Xbw=s128-c0x00000000-cc-rp-mo,5,a year ago,"Great spot for our Bachelorette party.  Great service, food, and of course wine!",1627795364,False,ChIJVfYnVGdZpFQR8X47_NgHmWo
Mackenzie Cruz,https://www.google.com/maps/contrib/113829298634687027491/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9Y5iT3aSa3ievpgBdnLDI6GzSxOi9mpm49WOc-5Cs=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,"Absolutely love this tasting room! The inside is so inviting, and there's a beautiful patio to enjoy the view. And of course the awesome bocce ball courts! And all of this while tasting some damn good wine!! A must-stop tasting room in Carlton. A little off the beaten path, it's worth going the extra few minutes outside of the center of town. If you can sneak a view in the barrel room, such a cool sight to see! The people working here certainly know their wine inside and out, perfect for a crash course in Willamette Valley wines.",1535728776,False,ChIJRYtSoIo4lVQRnyG2b9Mx_AI
