author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Jenn Friedline,https://www.google.com/maps/contrib/104832558109963972779/reviews,en,1,8 months ago,"It is with heavy heart that I am having to give a more current review of a place I once loved.
I visited the tasting room when it was located in Carlton, and had a lovely experience.. I loved the wine I loved the setting, and I loved the service I received. I joined their wine club with a 4 case/year commitment.
Recently the tasting room moved to McMinnville. The space is very lovely. The wine is still delicious.
Unfortunately, every time I have made  reservations and taken friends and other potential members there with me, we have not been treated very kindly. This last time was the final straw. The room was mostly empty, and we asked if our party of 4 could sit in a more comfortable setting where we could chat and enjoy our wines. We were told the space was reserved and waiting for people who had yet to show up, and it is busy on Sundays for member pick up. I told her, I am a member, also here for my pickup. She was so shocked and taken aback by this, she actually reacted as if she had been slapped. It didn't change her mind at all, and so we sat where they told us. The space we requested sat empty for the entirety of our visit. We were treated like second class citizens and they couldn't wait for us to leave. We had to ask for more water, we waited long periods between tastings, and in the end, they still didn't seem to understand I was an actual member of their wine club. They did not ask us if we wished to purchase anything, or ask us what we thought of the wine. But they were sure to keep asking if there was anything else we needed as they moved my shipment closer and closer to me - once they got it right. .
With so many options available I will not be returning to Troon. My Membership has been cancelled, my experience shared with them, and now with you, and I will take my newly available wine budget to a place that appreciates their members.",1646080354,False,ChIJeeQKRWI4lVQRAbyV6ExOZkE
Carrienelson Nelson,https://www.google.com/maps/contrib/110364128620874922140/reviews,,3,4 years ago,,1538263406,False,ChIJoaComsxEolQRusda6j36jVw
justin eastes,https://www.google.com/maps/contrib/109021743074122319914/reviews,en,5,a year ago,My wife and I picked up a bottle of the Postlewaits 2018 Pinot Noir.  Was absolutely amazing. Will definitely be trying their other brands and would definitely recommend to others! Thanks for an amazing quality spirit!,1617920341,False,ChIJVxWn79JmlVQR_6LMG1LCGOE
Tonya Fisher,https://www.google.com/maps/contrib/102439474675320100598/reviews,en,5,11 months ago,"A small family run winery run by caring craftspeople. Very knowledgeable, amazing wines, both pinots and other white varieties.",1637547173,False,ChIJdZU7Gbo4lVQRcu2QYopE_Z0
Tony,https://www.google.com/maps/contrib/109937803820981331244/reviews,en,5,4 months ago,"If you are interested in wonderful lifetime memories for friends and family that accompany you to the residence at  Deux Vert Vineyard, and if you prefer superior accommodations, and if you desire a beautiful painting of Oregon wine country forever emblazoned in your mind,…then hurry here.",1656099305,False,ChIJG-ar2Nw-lVQR6USmzpbcALg
steven canty,https://www.google.com/maps/contrib/106558580286828880724/reviews,,4,2 years ago,,1594610705,False,ChIJ58mJ404xwVQRiuC6g9eryXc
Kelly Thynes,https://www.google.com/maps/contrib/117463690825212672173/reviews,en,5,7 months ago,The grounds are Stunning! Friendly knowledgeable staff and lovely wines,1647192668,False,ChIJkyxxY34VolQRcaxvXcqbfg0
David Tanner,https://www.google.com/maps/contrib/118158737637171698671/reviews,en,5,a year ago,"We had an amazing tasting with Angela at the new tasting room, the wines were fantastic! Angela was engaging and incredibly knowledgeable about the wines and their sourcing! Looking forward to another visit this summer when the deck is open. What a wonderful new addition to the Oregon wine world.",1616471357,False,ChIJvcqlCJM_lVQRlVAiOhWcvfc
Lingchun Liu,https://www.google.com/maps/contrib/117692237856786000694/reviews,en,4,3 years ago,"Wine tasting is one of my favorite hobbies. I am a big fan of Chardonnay , unfortunately  it was not ready for tasting .
Usually I am not a big fan of Rose until I tried Chicken Dinner Dry Rose.... Wow, It was so refreshing , unique aroma and strong taste which I normally  prefer.
🍷🍷🍷",1563481038,False,ChIJo94fKvPKr1QRU_IoqdcqWy0
Joanne Ramseth,https://www.google.com/maps/contrib/105045061449496075319/reviews,,5,2 years ago,,1601867397,False,ChIJcaDn50gVolQRyilMnYgQfSA
Tyler Schmidt,https://www.google.com/maps/contrib/114789077585580104451/reviews,en,5,3 months ago,Friendly service.  Great wine.,1658613009,False,ChIJve2F2-CvxlQR71pSCHG3zc8
Tom Ettel,https://www.google.com/maps/contrib/117382195621182790692/reviews,en,5,2 years ago,"We just happened upon this winery. We lived the Pinot Gris, Müller Thurgau, the the SUPERB Compton Alpine Pinot Noir!
The follow COVID procedures excellently, outstanding values for very well crafted wine.",1596147412,False,ChIJaTnDY41HwFQR-TUbi97kJ98
Daphne Schultz,https://www.google.com/maps/contrib/113435021590245525186/reviews,en,5,4 years ago,Tasting room for local wine made in Baker County by Travis Cook and his family runs the winery and his sister Cody serves up cheese. I love the Merlot and the sparkling white wine on tap! Great service and atmosphere!,1527989148,False,ChIJC8FEpTHppFQRxUVfOt0xZvk
Spencer Beaman,https://www.google.com/maps/contrib/114665629557904853444/reviews,en,5,a year ago,"Fantastic wines!  John and Jody were perfect hosts, and we thoroughly enjoyed our visit.  The view was just perfect as well.  Will definitely be back!",1627081357,False,ChIJH5hqgbuz6lQRAlU-UUdpdXc
Rayme Richardson,https://www.google.com/maps/contrib/105676499928171016946/reviews,en,5,a year ago,My husband and I were passing through Oakland on Valentine's Day and Betty welcomed us warmly to a tasting. It was great learning about how the winery came into her life and seeing all the historical features of the tasting room (building used to be a bank- she still has the original vault door). Her 2016 Tempernillo was our favorite! We will be going back :),1613349235,False,ChIJS0gyItKnxlQRvbp71fZyR8g
Signe Mortensen,https://www.google.com/maps/contrib/100839928986550784610/reviews,en,5,a year ago,"We just had our Dad's 80th Birthday on the Vineyard and it was an incredible experience!  Lynette and Bob were the most gracious hosts and treated us like family.  They were super accommodating with all my decorations and considerations for the comfort of our group - especially with Covid still on the mind! We were able to feel safe and secure while enjoying our family experience! They provided the canopies, tables and chairs. The Homestead Picnic area was beautifully picturesque with Hood in the distance as the backdrop for the Vineyard (on a clear day at least)!

And did I mention the wine?  Lynette treated us to tastings of all their very best wines and had a special bottle waiting for my Dad when he arrived.  I especially enjoyed the Chardonnay and brought a bottle home to remember our time!  Quite a few of my family members bought additional bottles on our way out as we thanked Lynette for her hospitality!

The only thing to be aware of is that the drive up is very steep on a gravel road (to be expected at a Vineyard!) so bring your vehicle that can grip the road on the way up.  But the reward at the top of the hill is MORE than worth it.

Just do it.  Enjoy the wine and enjoy the view.

Thank you Lynette and team!
The ""Mortensens""",1629124982,False,ChIJk8AyJCMJllQR5nx396gJhgc
Annie Hanson,https://www.google.com/maps/contrib/113839205041704651621/reviews,en,2,4 years ago,"We had visited several wineries while staying in Oregon last week. This one came recommended but we were terribly disappointed. We arrived a little bit after 11am. We were the only ones there. The man behind the counter we found to be inattentive, and gave me the feeling that he felt very ""put out"" having to deal with us (there was only 2 of us). This was a vast contrast from the welcoming and friendly atmosphere we had experienced at other places so far. The tasting room is crowded with wine barrels and equipment, the view up at the winery is beautiful so we opted to sit outside. Every time we went in for our next tasting he just poured it and then didn't tell us anything about it....what winery doesn't tell you about what you are drinking? This man just couldn't be bothered. I only liked the Syrah but ended up not buying anything (this was the only place I didn't purchase anything). The tasting itself was pricey $20.00 - more than I paid anywhere else. I personally would not go back here, with so many to choose from there is no reason. Hope others have a better experience.",1530539249,False,ChIJqWJnw1kVlVQRsxOCFStREcs
Brian Tropp,https://www.google.com/maps/contrib/115898928073621050683/reviews,en,5,2 months ago,"Wow! What a place!!! I received a call just hours after placing a review about a misunderstanding we had at Ankeny and they were able resolve it immediately. Highly recommend a visit and consider becoming member, we are! Kudos!!! You don’t get any better customer service than that, Thanks!",1661049159,False,ChIJQ-q0Y_AFwFQRUKBaxxj1QXk
Nakul Sawhney,https://www.google.com/maps/contrib/114823266902809699243/reviews,en,5,2 years ago,Super!,1590458943,False,ChIJsaMyzeNJlVQRXL9vvq15duY
Samuel Patterson,https://www.google.com/maps/contrib/100943813327146165869/reviews,en,5,a year ago,"Great Washington winery with a distinguished library and Chihuly glass exhibit.  Our hostess, Sarah, was incredibly knowledgeable and enthusiastic about the wines produced here.

Grapes come from around Washington so no vineyard on site.",1617483764,False,ChIJg-mkDu9oolQReJMO_6r0zOg
Lilia Lao,https://www.google.com/maps/contrib/113210024340839420838/reviews,en,5,a week ago,I had a wonderful experience! The wines were amazing and staff was really friendly and personable. Would def take my friends here.,1666567502,False,ChIJ-3NYYMJIlVQRVHh3ddXKYZ8
Sandie Marconi,https://www.google.com/maps/contrib/116263163747092016238/reviews,en,1,a year ago,"Went to Tendril, Lavinea and Carlton Winemakers Studio; all with exceptional wines and service.  Our group purchased multiple cases of lovely wines.
Then, Flaneur...horrible tasting experience.  We were left at a table for 15 minutes with no wines to taste!  This us the 2nd experience of this nature.  Never again!",1633133775,False,ChIJ5fhwQ2I4lVQRphdyVnYkmUA
Steve Yates,https://www.google.com/maps/contrib/114794616384900867741/reviews,,5,3 years ago,,1546546791,False,ChIJQaTQ6gxBlVQRGMITAAYqZ6U
Cindy Hall,https://www.google.com/maps/contrib/105097470930041899336/reviews,en,5,3 years ago,"I attended a wedding  for my cousin there this weekend and the venue was beautiful! The tasting room staff was amazing and very knowledgeable about their wines. We all had a fabulous time. If you are looking for a memorable place for an unforgettable event, this is the place. thank you all for assisting with such a beautiful event!",1561908592,False,ChIJRatAJyxOlVQRa1sAj8gtcw8
Swati Singh,https://www.google.com/maps/contrib/109945309046024462242/reviews,en,5,2 years ago,Definitely my favorite place to enjoy wines in Oregon. The hospitality was just amazing. We were welcomed by their dog and a cup of wine. Got a tour of facilities and learnt so much about the process. Enjoyed the sunset at the dock with their tasteful wines. Highly recommended.,1582491403,False,ChIJYRcWWxpBlVQR--h_JRvzM68
Vincent Adams,https://www.google.com/maps/contrib/118213672289180529083/reviews,,5,3 years ago,,1562218507,False,ChIJ56rX5tIAwVQRmyVqDcZWHKo
