business_status,formatted_phone_number,name,place_id,rating,user_ratings_total,formatted_address,website,street_address_1,street_address_2,city,province,zipcode,country_code,url,location_name
OPERATIONAL,NULL,Copper Belt Vineyard,ChIJVfYnVGdZpFQR8X47_NgHmWo,4.5,2.0,"Baker City, OR 97814, USA",NULL,NULL,NULL,Baker City,OR,97814, USA,https://maps.google.com/?cid=7681179267983179505,NULL
OPERATIONAL,(541) 580-1999,Spire Mountain Cellars,ChIJKfZRK10DxFQR2TjvVdyrusI,4.9,20.0,"774 Hidden Meadows Ln, Oakland, OR 97462, USA",http://spiremountaincellars.com/,774 Hidden Meadows Ln,NULL, Oakland,OR,97462, USA,https://maps.google.com/?cid=14031716551849097433,NULL
OPERATIONAL,(530) 227-5605,Burnsini Vineyards,ChIJJf--v1TF0lQR8YqJqv15KMM,4.9,26.0,"19535 Hammers Ln, Cottonwood, CA 96022, USA",https://burnsini.com/,19535 Hammers Ln,NULL, Cottonwood,CA,96022, USA,https://maps.google.com/?cid=14062623966859201265,NULL
OPERATIONAL,(541) 517-3251,Noble Knob Vineyards,ChIJ-cbq2qUxwVQRrpkiGzmha1s,5.0,3.0,"1350 Pleasant View Dr, Cottage Grove, OR 97424, USA",http://www.nobleknobvineyards.com/,1350 Pleasant View Dr,NULL, Cottage Grove,OR,97424, USA,https://maps.google.com/?cid=6587536146599942574,NULL
OPERATIONAL,(503) 359-3606,Apolloni Vineyards,ChIJFZqCFhfilFQR3HKCLuKSDt0,4.8,105.0,"14135 NW Timmerman Rd, Forest Grove, OR 97116, USA",http://apolloni.com/,14135 NW Timmerman Rd,NULL, Forest Grove,OR,97116, USA,https://maps.google.com/?cid=15928830432196588252,NULL
OPERATIONAL,(503) 647-7596,Helvetia Vineyards & Winery,ChIJRfynz7YGlVQRmNnm25Qmdao,4.6,92.0,"23269 NW Yungen Rd, Hillsboro, OR 97124, USA",http://www.helvetiawinery.com/,23269 NW Yungen Rd,NULL, Hillsboro,OR,97124, USA,https://maps.google.com/?cid=12282765979509250456,NULL
OPERATIONAL,NULL,Aeolus Vineyards,ChIJ6QcmI7ZVlVQREBNMEFSHWhQ,5.0,1.0,"3935 Oak Knoll Rd NW, Salem, OR 97304, USA",NULL,3935 Oak Knoll Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=1466633423782941456,NULL
OPERATIONAL,(541) 410-1470,The Good Drop Wine Shoppe,ChIJG9hkQ53IuFQRYkSXxXQKcKk,4.7,40.0,"141 NW Minnesota Ave #2719, Bend, OR 97701, USA",https://www.gooddropwineshoppe.com/newsite/,141 NW Minnesota Ave #2719,NULL, Bend,OR,97701, USA,https://maps.google.com/?cid=12209270086448923746,NULL
OPERATIONAL,(503) 687-1671,Stag Hollow Wines,ChIJeT9Adag_lVQR0wWcn6z1x_U,4.7,57.0,"17445 NE Ribbon Ridge Rd, Newberg, OR 97132, USA",http://www.utopiawine.com/,17445 NE Ribbon Ridge Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=17710394181418747347,NULL
OPERATIONAL,(541) 689-4062,Northwest Vines,ChIJh35nmr3jwFQRuSSHefRzR9s,5.0,5.0,"541 Willamette St Suite #111, Eugene, OR 97401, USA",https://www.northwestvines.com/,541 Willamette St Suite #111,NULL, Eugene,OR,97401, USA,https://maps.google.com/?cid=15800725311500788921,NULL
OPERATIONAL,(503) 702-5029,Barking Frog Winery,ChIJmVyN8GI4lVQRYe0b-7_uYsY,4.7,12.0,"16125 SW Railroad St, Sherwood, OR 97140, USA",http://www.barkingfrogwinery.com/,16125 SW Railroad St,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=14295250675546451297,NULL
OPERATIONAL,(541) 338-3007,Noble Estate Winery,ChIJG70EpRQZwVQRNGFsIkVzWm4,4.4,68.0,"560 Commercial St Unit F, Eugene, OR 97402, USA",https://nobleestatewinery.com/about/,560 Commercial St Unit F,NULL, Eugene,OR,97402, USA,https://maps.google.com/?cid=7951794832843497780,NULL
OPERATIONAL,NULL,Rockgarden Vineyard,ChIJnfO1QkVbolQRTwoWwKQQstU,NULL,NULL,"83893 Winesap Rd, Milton-Freewater, OR 97862, USA",NULL,83893 Winesap Rd,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=15398388375716497999,NULL
OPERATIONAL,NULL,Haden Fig,ChIJgQL5OxtVlVQRbiom-qBsGc8,NULL,NULL,"3795 Wallace Rd NW, Salem, OR 97304, USA",https://hadenfig.com/,3795 Wallace Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=14923078278916221550,NULL
OPERATIONAL,(503) 538-1202,Three Feathers Estate Vineyard,ChIJ3w5KDFlFFmgRQlkhda-ySCo,NULL,NULL,"19569 SW Finnigan Hill Rd, Hillsboro, OR 97123, USA",https://threefeathersestate.com/,19569 SW Finnigan Hill Rd,NULL, Hillsboro,OR,97123, USA,https://maps.google.com/?cid=3046881614570281282,NULL
CLOSED_TEMPORARILY,(503) 313-1775,Libra Wines,ChIJ-zAmx1Q_lVQRBsTuiojvb_Q,NULL,NULL,"11799 NE Finn Hill Loop, Carlton, OR 97111, USA",NULL,11799 NE Finn Hill Loop,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=17613560037394793478,NULL
OPERATIONAL,(541) 914-3592,Sweet Earth Vineyards,ChIJnQpri35UwFQRS1abjzcudzA,5.0,5.0,"24843 Kyle Rd, Monroe, OR 97456, USA",http://www.sweetearthvineyards.com/,24843 Kyle Rd,NULL, Monroe,OR,97456, USA,https://maps.google.com/?cid=3492310852216510027,NULL
OPERATIONAL,(503) 717-2191,Oceans Daughter Seaside Retreat,ChIJN1UMuV-hlFQRbbr4qnbGwgE,NULL,NULL,"2377 S Edgewood St, Seaside, OR 97138, USA",http://seasideretreat.westportwinery.com/,2377 S Edgewood St,NULL, Seaside,OR,97138, USA,https://maps.google.com/?cid=126881952496663149,NULL
OPERATIONAL,(503) 437-4827,Ancient Cellars,ChIJ5RySJw1BlVQR2b5SEyXeF8A,NULL,NULL,"1242 SE Maple St, Dundee, OR 97115, USA",NULL,1242 SE Maple St,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=13841776230565854937,NULL
OPERATIONAL,(800) 666-9303,Evoke Winery Corporate Office,ChIJ3z2OI1IPllQREYGAraLyt4w,NULL,NULL,"1232 Wasco St, Hood River, OR 97031, USA",NULL,1232 Wasco St,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=10139839866557464849,NULL
OPERATIONAL,(971) 301-2807,Benedetto Vineyards,ChIJ193bfNCp6lQRSpMFXAXMMG0,4.9,40.0,"14020 Orchard Knob Rd, Dallas, OR 97338, USA",http://www.benedettovineyards.com/,14020 Orchard Knob Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=7868012872407028554,NULL
OPERATIONAL,(541) 929-9463,Cardwell Hill Cellars,ChIJoUqBh3I5wFQRPDXnKRQdUOA,4.7,41.0,"24241 Cardwell Hill Dr, Philomath, OR 97370, USA",http://www.cardwellhillwine.com/,24241 Cardwell Hill Dr,NULL, Philomath,OR,97370, USA,https://maps.google.com/?cid=16163451035072279868,NULL
OPERATIONAL,(360) 513-2448,Emanar Cellars,ChIJIUClk2i0lVQR69_8q8pBhyQ,4.9,74.0,"1113 SE Rasmussen Blvd, Battle Ground, WA 98604, USA",http://www.emanarcellars.com/,1113 SE Rasmussen Blvd,NULL, Battle Ground,WA,98604, USA,https://maps.google.com/?cid=2632144845946019819,NULL
OPERATIONAL,(503) 538-4092,Compris Vineyard,ChIJqWJnw1kVlVQRsxOCFStREcs,4.7,31.0,"17425 NE Hillside Dr, Newberg, OR 97132, USA",http://www.comprisvineyard.com/,17425 NE Hillside Dr,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=14632565909789742003,NULL
OPERATIONAL,(503) 362-4111,Honeywood Winery,ChIJz8JJvEb_v1QR8A_pMK8EuWI,4.8,142.0,"1350 Hines St SE, Salem, OR 97302, USA",http://www.honeywoodwinery.com/,1350 Hines St SE,NULL, Salem,OR,97302, USA,https://maps.google.com/?cid=7113722236894777328,NULL
OPERATIONAL,(541) 998-8141,Prairie Mountain Wineries,ChIJRxbsyI6qwVQR68jzJSNcR_8,5.0,1.0,"25040 Jaeg Rd, Junction City, OR 97448, USA",http://www.prairiemountainwineries.com/#!contact/c24vq,25040 Jaeg Rd,NULL, Junction City,OR,97448, USA,https://maps.google.com/?cid=18394772509048424683,NULL
OPERATIONAL,(503) 852-6656,The Horse Radish,ChIJS_uq-WI4lVQRwUzkXW1wpVI,4.5,380.0,"119 W Main St, Carlton, OR 97111, USA",http://www.thehorseradish.com/,119 W Main St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=5955289697296338113,NULL
OPERATIONAL,(503) 678-3131,Pheasant Run Winery & Tasting,ChIJP9uioRNmlVQRsAvb67ojf7k,4.9,57.0,"21690 Main St NE, Aurora, OR 97002, USA",http://pheasantrunwine.com/,21690 Main St NE,NULL, Aurora,OR,97002, USA,https://maps.google.com/?cid=13366441504786811824,NULL
OPERATIONAL,(541) 673-7575,Delfino Winery,ChIJE2DTtToWxFQRDv-TK9ohz2Q,4.8,36.0,"3829 Colonial Rd, Roseburg, OR 97471, USA",http://www.delfinovineyards.com/,3829 Colonial Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=7264061944889605902,NULL
OPERATIONAL,(541) 360-3194,Valcan Cellars wine tasting room and wine shop,ChIJJ3JjMpBBwFQRZm9Z7i2UNRA,5.0,10.0,"341 SW 2nd St SUITE 3, Corvallis, OR 97333, USA",http://www.valcancellars.com/,341 SW 2nd St SUITE 3,NULL, Corvallis,OR,97333, USA,https://maps.google.com/?cid=1168002603365789542,NULL
OPERATIONAL,(509) 525-6502,Pepper Bridge Winery,ChIJH5S1EzVColQR8lHZ-Cfcytc,4.8,108.0,"1704 J B George Rd, Walla Walla, WA 99362, USA",http://www.pepperbridge.com/,1704 J B George Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=15549482727686885874,NULL
OPERATIONAL,(503) 487-6692,Cliff Creek Cellars in Newberg,ChIJYVRuMtJBlVQR-4Qm9n-t948,4.8,30.0,"214 E 1st St, Newberg, OR 97132, USA",http://www.cliffcreek.com/,214 E 1st St,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=10373951031773398267,NULL
OPERATIONAL,(503) 638-7323,Twill Cellars,ChIJrSV5hStylVQRVsVjdMUMjrg,4.9,28.0,"21775 SW Ribera Ln, West Linn, OR 97068, USA",http://www.twillcellars.com/,21775 SW Ribera Ln,NULL, West Linn,OR,97068, USA,https://maps.google.com/?cid=13298580791872439638,NULL
OPERATIONAL,(503) 835-9305,Coelho Winery,ChIJcSAMxZFNlVQRHirVNIYg7HI,4.7,43.0,"111 5th St, Amity, OR 97101, USA",http://www.coelhowinery.com/,111 5th St,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=8281029575611591198,NULL
OPERATIONAL,(541) 386-2803,Pheasant Valley Orchards B&b,ChIJ5Tw2bc4IllQRH7nzkDOWI9c,NULL,NULL,"3890 Acree Dr, Hood River, OR 97031, USA",NULL,3890 Acree Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=15502399490558769439,NULL
OPERATIONAL,(503) 594-4133,Hamacher Wines,ChIJ2QwDNWA4lVQR_hBG9XuIPlg,4.6,47.0,"14665 SW Winery Ln, Beaverton, OR 97007, USA",http://www.hamacherwines.com/,14665 SW Winery Ln,NULL, Beaverton,OR,97007, USA,https://maps.google.com/?cid=6358669789871083774,NULL
OPERATIONAL,(503) 843-1234,Maysara Winery,ChIJMRYV56ZMlVQRq_z7DoE-utQ,4.5,78.0,"15765 SW Muddy Valley Rd, McMinnville, OR 97128, USA",https://www.maysara.com/contact,15765 SW Muddy Valley Rd,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=15328633005732002987,NULL
OPERATIONAL,(541) 765-2553,Flying Dutchman Winery,ChIJVxpUiTF86lQR592pZCGv_7s,4.3,89.0,"915 1st St, Otter Rock, OR 97369, USA",http://www.dutchmanwinery.com/,915 1st St,NULL, Otter Rock,OR,97369, USA,https://maps.google.com/?cid=13546738762111376871,NULL
OPERATIONAL,(408) 306-3579,Kolb Vineyards,ChIJm3c7lPRAlVQRuaHtEOs-UN4,5.0,1.0,"19100 NE Williamson Rd, Newberg, OR 97132, USA",http://kolbvineyards.com/,19100 NE Williamson Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=16019373053879099833,NULL
OPERATIONAL,(509) 792-3510,Bledsoe Family Winery,ChIJ83cw1mRqolQRhqvOeqZuGzY,4.3,33.0,"229 E Main St, Walla Walla, WA 99362, USA",http://www.bledsoefamilywinery.com/,229 E Main St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=3898831563723287430,NULL
OPERATIONAL,(971) 261-7781,Artisanal Wine Cellars,ChIJ-3NYYMJIlVQRVHh3ddXKYZ8,4.9,69.0,"11570 NE Intervale Rd, Carlton, OR 97111, USA",http://www.dominiowines.com/,11570 NE Intervale Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=11484683542919084116,NULL
OPERATIONAL,(503) 864-3698,De Ponte Cellars,ChIJg3LouDRBlVQRXybsvH0J5L0,4.8,68.0,"17545 NE Archery Summit Rd, Dayton, OR 97114, USA",http://www.depontecellars.com/,17545 NE Archery Summit Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=13683072003503564383,NULL
CLOSED_TEMPORARILY,(503) 436-1666,Laurel Hood Wines,ChIJd_gOdMM_lVQREsT450jDJj8,NULL,NULL,"17755 NE Calkins Ln, Newberg, OR 97132, USA",NULL,17755 NE Calkins Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=4550539191401366546,NULL
OPERATIONAL,(503) 234-3790,Hip Chicks do Wine,ChIJoc13x4UKlVQRJAwTaz9AUcA,4.7,102.0,"4510 SE 23rd Ave, Portland, OR 97202, USA",https://hipchicksdowine.com/,4510 SE 23rd Ave,NULL, Portland,OR,97202, USA,https://maps.google.com/?cid=13857928169519254564,NULL
OPERATIONAL,(503) 389-8682,"The Bramble, Silas Wines Tasting Room",ChIJr7IS6pFNlVQRpCokpT1khU8,5.0,21.0,"100 5th St, Amity, OR 97101, USA",https://www.silaswines.com/,100 5th St,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=5730096316825217700,NULL
OPERATIONAL,(503) 781-0225,Sailor Vineyard,ChIJD54X5EEdllQRkVi4ELL_S98,5.0,1.0,"5525 Mill Creek Rd, The Dalles, OR 97058, USA",https://www.sailorwinery.com/,5525 Mill Creek Rd,NULL, The Dalles,OR,97058, USA,https://maps.google.com/?cid=16090235233961007249,NULL
OPERATIONAL,(425) 489-9917,Lachini Tasting Room,ChIJp9SrJLMNkFQRFQANJQUc8fM,3.9,40.0,"14455 Redmond - Woodinville Rd NE Suite A, Woodinville, WA 98072, USA",http://www.lachinivineyards.com/,14455 Redmond - Woodinville Rd NE Suite A,NULL, Woodinville,WA,98072, USA,https://maps.google.com/?cid=17577861629025779733," Woodinville, WA"
OPERATIONAL,(503) 883-3064,Ghost Hill Cellars,ChIJs4Aidk9HlVQRc_xoeCF1iPE,4.7,19.0,"12220 NE Bayliss Rd, Carlton, OR 97111, USA",http://www.ghosthillcellars.com/,12220 NE Bayliss Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=17404289546587798643,NULL
OPERATIONAL,(541) 679-9654,Spangler Vineyards,ChIJY3KvPRoKlVQRH78GVMTt2mE,4.5,31.0,"491 Winery Ln, Roseburg, OR 97471, USA",http://www.spanglervineyards.com/,491 Winery Ln,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=7051209594081034015,NULL
OPERATIONAL,(541) 776-2315,RoxyAnn Winery,ChIJHwFwV4l6z1QRRdDZLaKjH-8,4.5,146.0,"3283 Hillcrest Rd, Medford, OR 97504, USA",http://www.roxyann.com/,3283 Hillcrest Rd,NULL, Medford,OR,97504, USA,https://maps.google.com/?cid=17230670616292085829,NULL
OPERATIONAL,(503) 789-4350,RR Winery,ChIJh8ci4y0iVUAROOrRxlFbR9E,NULL,NULL,"801 N Scott St, Carlton, OR 97111, USA",http://www.ribbonridgewinery.com/,801 N Scott St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=15080122284059519544,NULL
OPERATIONAL,(503) 623-8642,Johan Vineyards,ChIJKd2kUOKp6lQRY1WIzI2s7eo,4.8,68.0,"4285 N Pacific Hwy W, Rickreall, OR 97371, USA",http://www.johanvineyards.com/,4285 N Pacific Hwy W,NULL, Rickreall,OR,97371, USA,https://maps.google.com/?cid=16928376299377415523,NULL
OPERATIONAL,(503) 538-8520,Argyle Winery,ChIJ-drpIApBlVQR9Z9q79A9WNM,4.4,250.0,"691 OR-99W, Dundee, OR 97115, USA",http://argylewinery.com/,691 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=15228990107532566517,NULL
OPERATIONAL,(503) 649-0027,Cooper Mountain Vineyards,ChIJMxAl8A8SlVQRfRr6ogGZUos,4.4,49.0,"20121 SW Leonardo Ln, Beaverton, OR 97007, USA",http://www.coopermountainwine.com/,20121 SW Leonardo Ln,NULL, Beaverton,OR,97007, USA,https://maps.google.com/?cid=10039254751670573693,NULL
OPERATIONAL,(503) 538-9095,Purple Hands Winery and Urban Tasting Room,ChIJjU7rglVAlVQRrOrZ25d-0As,4.8,35.0,"1200 OR-99W, Dundee, OR 97115, USA",http://www.purplehandswine.com/,1200 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=851319520266676908,NULL
OPERATIONAL,(503) 662-5609,Stag Hollow Wines,ChIJI1gCFNE4lVQRTSZ9qlOCZkQ,5.0,7.0,"7930 NE Blackburn Rd, Yamhill, OR 97148, USA",https://staghollow.com/,7930 NE Blackburn Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=4928770138057811533,NULL
OPERATIONAL,(503) 868-7259,Methven Family Vineyards,ChIJRatAJyxOlVQRa1sAj8gtcw8,4.9,34.0,"11400 SE Westland Ln, Dayton, OR 97114, USA",http://www.methvenfamilyvineyards.com/,11400 SE Westland Ln,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=1113283872306518891,NULL
OPERATIONAL,NULL,Granville Wine Co.,ChIJPco6-MpBlVQRaIW445WcQAs,4.7,6.0,"10464 Jory Ln, Dundee, OR 97115, USA",http://granvillewines.com/,10464 Jory Ln,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=810820100511270248,NULL
OPERATIONAL,(509) 337-6915,Spring Valley Vineyard,ChIJhb0xFssWolQRaVb4OItxb7c,5.0,6.0,"1663 Corkrum Rd, Walla Walla, WA 99362, USA",https://www.springvalleyvineyard.com/,1663 Corkrum Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=13217908274125887081,NULL
OPERATIONAL,(503) 537-3070,Kason Vineyards,ChIJr4Nu2lE5lVQREHqOeLEE2pM,5.0,41.0,"7200 NW Bony Rd, Yamhill, OR 97148, USA",http://www.kasonvineyards.com/,7200 NW Bony Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=10653833028776655376,NULL
OPERATIONAL,(541) 849-3122,Red Ridges Vineyard,ChIJg3ohQ-KxxlQRMNzBxXHPFdo,NULL,NULL,"11937 Elkhead Rd, Oakland, OR 97462, USA",NULL,11937 Elkhead Rd,NULL, Oakland,OR,97462, USA,https://maps.google.com/?cid=15714694562335284272,NULL
OPERATIONAL,(707) 540-1847,Bracken Vineyard,ChIJw337KcGq6lQRXW_-_DUuqf0,NULL,NULL,"5887 Orchard Heights Rd NW, Salem, OR 97304, USA",http://www.perkinsharter.com/,5887 Orchard Heights Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=18278191372072546141,NULL
OPERATIONAL,(541) 488-5989,Weisinger Family Winery,ChIJFS-qzGUMz1QRNmJrtKO9_pE,4.8,91.0,"3150 Siskiyou Blvd, Ashland, OR 97520, USA",http://weisingers.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=675e9824-c94c-4ee1-aa15-692a34eb210a,3150 Siskiyou Blvd,NULL, Ashland,OR,97520, USA,https://maps.google.com/?cid=10520054290388312630,NULL
OPERATIONAL,(503) 835-2362,Amity Vineyards,ChIJJY-MdOhNlVQRCqCbnKtdtKM,3.7,6.0,"18150 SE Amity Vineyards Rd, Amity, OR 97101, USA",http://www.amityvineyards.com/,18150 SE Amity Vineyards Rd,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=11796156315638407178,NULL
OPERATIONAL,(503) 334-8832,Blizzard Wines & Vineyard,ChIJ1zXRoBARlVQRpiVR2qIODsw,4.9,112.0,"29495 SW Burkhalter Rd, Hillsboro, OR 97123, USA",https://blizzardwines.com/,29495 SW Burkhalter Rd,NULL, Hillsboro,OR,97123, USA,https://maps.google.com/?cid=14703705926021490086,NULL
OPERATIONAL,NULL,Copperbelt Vineyard,ChIJz08s2X9fpFQRe6F8Uf4P0Gc,5.0,1.0,"Cook Rd, Baker City, OR 97814, USA",NULL,Cook Rd,NULL, Baker City,OR,97814, USA,https://maps.google.com/?cid=7480496566025625979,NULL
OPERATIONAL,(800) 884-1927,Van Duzer Vineyards,ChIJS7CEVv2r6lQRX3LpQbbaWa8,4.7,68.0,"11975 Smithfield Rd, Dallas, OR 97338, USA",http://www.vanduzer.com/,11975 Smithfield Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=12635370705889358431,NULL
OPERATIONAL,(480) 297-6889,William Marie Wines,ChIJmymB744KlVQRBuxVe1iC9Ao,5.0,5.0,"4855 SE 18th Ave, Portland, OR 97202, USA",http://www.williammariewines.com/,4855 SE 18th Ave,NULL, Portland,OR,97202, USA,https://maps.google.com/?cid=789399151234640902,NULL
OPERATIONAL,(503) 364-3085,Stomp by Croft Vineyards,ChIJ-7nIyYkDwFQRjebO6KnKurk,4.5,11.0,"5475 River Rd S, Salem, OR 97302, USA",http://croftvineyards.com/,5475 River Rd S,NULL, Salem,OR,97302, USA,https://maps.google.com/?cid=13383232073789007501,NULL
OPERATIONAL,(541) 546-5464,Maragas Winery,ChIJHXICnnzXvlQRRtxLRomdp7g,4.5,91.0,"15523 US-97, Culver, OR 97734, USA",http://www.maragaswinery.com/,15523 US-97,NULL, Culver,OR,97734, USA,https://maps.google.com/?cid=13305776837004876870,NULL
OPERATIONAL,(541) 478-2873,Analemma Wines,ChIJg4dXBoIallQR_zn_01-z-h0,4.6,45.0,"1120 State Rd, Mosier, OR 97040, USA",http://www.analemmawines.com/,1120 State Rd,NULL, Mosier,OR,97040, USA,https://maps.google.com/?cid=2160236195437558271,NULL
OPERATIONAL,(503) 362-4344,Clarke Vineyard Management,ChIJ97hyN1f_v1QRWQP79-TsGHY,NULL,NULL,"2440 Winter St SE, Salem, OR 97302, USA",NULL,2440 Winter St SE,NULL, Salem,OR,97302, USA,https://maps.google.com/?cid=8509811964073673561,NULL
OPERATIONAL,(541) 846-7175,Plaisance Ranch,ChIJ3fBxYM6Oz1QRB3X4VoekgI0,4.6,83.0,"16955 Water Gap Rd, Williams, OR 97544, USA",http://www.plaisanceranch.com/,16955 Water Gap Rd,NULL, Williams,OR,97544, USA,https://maps.google.com/?cid=10196330457553466631,NULL
OPERATIONAL,(541) 914-2077,SummerField Vineyards,ChIJkeT9BsghwVQRooOxSS2xBoc,5.0,3.0,"34386 Mathews Rd, Eugene, OR 97405, USA",http://www.summerfieldvineyards.com/,34386 Mathews Rd,NULL, Eugene,OR,97405, USA,https://maps.google.com/?cid=9729658853048550306,NULL
OPERATIONAL,(503) 678-3390,Aurora Colony Vineyards & Winery,ChIJr6MiNDlmlVQRFlvNeU6gxDo,4.4,123.0,"21338 Oak Ln NE, Aurora, OR 97002, USA",http://www.auroracolonyvineyards.com/,21338 Oak Ln NE,NULL, Aurora,OR,97002, USA,https://maps.google.com/?cid=4234685808546503446,NULL
OPERATIONAL,(503) 925-0712,Terra Vina Wines Vineyard,ChIJObZutQtplVQRc95atPynNYE,4.9,16.0,"33750 SW Ladd Hill Rd, Wilsonville, OR 97070, USA",http://www.terravinawines.com/,33750 SW Ladd Hill Rd,NULL, Wilsonville,OR,97070, USA,https://maps.google.com/?cid=9310532508457819763,NULL
OPERATIONAL,(541) 631-9583,Stoneriver Vineyards,ChIJNziyq8N2z1QRiFY5u5VT9Jw,4.8,58.0,"2178 Pioneer Rd, Talent, OR 97540, USA",http://stonerivervineyards.com/,2178 Pioneer Rd,NULL, Talent,OR,97540, USA,https://maps.google.com/?cid=11309756466790487688,NULL
OPERATIONAL,(541) 388-5330,Elixir Wine Group,ChIJP4VAOyzGuFQRoRRZtu814k8,4.2,37.0,"11 NW Lava Rd, Bend, OR 97703, USA",http://www.elixirwinegroup.com/,11 NW Lava Rd,NULL, Bend,OR,97703, USA,https://maps.google.com/?cid=5756222577405662369,NULL
OPERATIONAL,NULL,Deux Vert Vineyard,ChIJG-ar2Nw-lVQR6USmzpbcALg,5.0,7.0,"18000 NE Morelli Dr, Yamhill, OR 97148, USA",http://deuxvertvineyard.com/?utm_source=gmb&utm_medium=referral,18000 NE Morelli Dr,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=13258839843248948457,NULL
OPERATIONAL,(971) 718-2243,Krop Haus Vineyards,ChIJYX7lCRMPwFQRD1ZOb5uOGd0,NULL,NULL,"10883 Southview Loop SE, Jefferson, OR 97352, USA",https://krop-haus-vineyards.business.site/?utm_source=gmb&utm_medium=referral,10883 Southview Loop SE,NULL, Jefferson,OR,97352, USA,https://maps.google.com/?cid=15931921955038320143,NULL
OPERATIONAL,(541) 386-8333,Mt. Hood Winery,ChIJlzpaZkMPllQR4HWKqYGmRk4,4.6,151.0,"2882 Van Horn Dr, Hood River, OR 97031, USA",http://www.mthoodwinery.com/,2882 Van Horn Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=5640378659153540576,NULL
OPERATIONAL,(503) 862-8138,Hemmer Vineyards,ChIJq_WgYeA_lVQRK4Mw62biIqw,5.0,6.0,"13627 NE Kinney Rd, Newberg, OR 97132, USA",https://hemmervineyards.com/,13627 NE Kinney Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=12403725255392133931,NULL
OPERATIONAL,NULL,XL Vineyard,ChIJWZoKZptcolQRivJ_FWLxv-8,5.0,1.0,"83501 Lower Dry Creek Rd, Milton-Freewater, OR 97862, USA",http://xlvineyard.com/,83501 Lower Dry Creek Rd,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=17275792099186307722,NULL
OPERATIONAL,(971) 412-1124,Nicolas-Jay,ChIJvcqlCJM_lVQRlVAiOhWcvfc,5.0,18.0,"11905 NE Dudley Rd, Newberg, OR 97132, USA",http://www.nicolas-jay.com/,11905 NE Dudley Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=17851596112950087829,NULL
OPERATIONAL,(503) 623-2405,Eola Hills Wine Cellars,ChIJzd0nYwkCwFQRHiV267ogaRY,4.5,122.0,"501 S Pacific Hwy W, Rickreall, OR 97371, USA",https://eolahillswinery.com/,501 S Pacific Hwy W,NULL, Rickreall,OR,97371, USA,https://maps.google.com/?cid=1614857928575427870,NULL
OPERATIONAL,(503) 625-6902,Blakeslee Vineyard Estate,ChIJlavJJWRrlVQRZ1HT7t4_eho,4.5,112.0,"20875 SW Chapman Rd, Sherwood, OR 97140, USA",http://blakesleevineyard.com/,20875 SW Chapman Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=1907907618866942311,NULL
