author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
Amanda Brooks,https://www.google.com/maps/contrib/116375061013684039600/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9c_5UwbqvJrrsZ1ELgixdrnmzA-rui2ZeJypY0qA=s128-c0x00000000-cc-rp-mo-ba4,5,11 months ago,"Wonderful organic wines, beautiful atmosphere, and a highly knowledgeable staff and owner. We spoke off and on for a few hours about the high level processes they go through to insure the have a high quality product. You must try their sparkling wines and the red blend.",1637362324,False,ChIJk8ryMWxqolQRi_2UorK7JbI
Richard Nordell,https://www.google.com/maps/contrib/117988810258847382210/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-ZY_rMdFqukcHUhUNlfzwZcnJ4tawatKgfWnN1UxQ=s128-c0x00000000-cc-rp-mo,5,3 years ago,"I haven't been to the farm, but I went to a Antiquum Farms wine tasting dinner at BTG in SLC and the wines were amazing, Stephen Hagen the owner was great to talk to, and I am looking forward to making a trip to Oregon...soon!",1567057453,False,ChIJuQcnBo-qwVQRmu-NMvQBQqQ
Cindy Richards,https://www.google.com/maps/contrib/112570889841311499709/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1anQ8oIGHEIyNu7MxYInHRVDUQmuwGBdBZTOh_=s128-c0x00000000-cc-rp-mo,5,a year ago,"Wine and wood-fired pizza, need I say more?",1620566427,False,ChIJdyoJ3-Y_lVQRHxeL_rGS5xM
Katrina Purdy,https://www.google.com/maps/contrib/100675576940281754066/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8TNK5GzZZdrbxQAwi_4g1hJahbrVQvMRfLoBTE6L4=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Whether you're looking for the perfect bottle for any occasion this is the place to go. Great atmosphere, and friendly service and fantastic wine!",1615845270,False,ChIJG70EpRQZwVQRNGFsIkVzWm4
Melissa Morris,https://www.google.com/maps/contrib/112263666382425984386/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1mz1v23AtSw89nx8YXCIxQfJCIKbukpcPJgkWl=s128-c0x00000000-cc-rp-mo-ba3,5,11 months ago,Wine is amazing! We showed up as a group of six and they were having a private event but still let us do a tasting. Super friendly staff. Will definitely be back!,1636265165,False,ChIJg0Kbhxu5olQR6RnVzz1xp58
mark marble,https://www.google.com/maps/contrib/104118542440570825604/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-ZbC5HoilOFVlsVD8BBBX1dfvBZQIkSVZ36uMXzc0=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Some of the best reds you will find in Oregon.,1616801239,False,ChIJGwkzz5lPlVQRrC17L0dfWfE
Nina North Murphy,https://www.google.com/maps/contrib/101901511073817144342/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu82ZVQ6IP_BdCKeuzhPKC9mvzCmPu24PNW_9VeyME4=s128-c0x00000000-cc-rp-mo-ba6,5,2 months ago,Wonderful wine tasting experience! Charles’ knowledge and presentation was amazing.,1659972614,False,ChIJJ4Cw8WI4lVQRvACw7eJsUjQ
Gerry Rhoades,https://www.google.com/maps/contrib/108718649947457803927/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8wqP6KAUbSabuo_lsndssycDm04kGV5a29aRVTVA=s128-c0x00000000-cc-rp-mo-ba2,3,3 years ago,"Can't say anything about the wines, but seriously, three ads per screen page from the Motley Fool?  You can't get any tackier than that.  Ads on a website are a sure sign that you might get malware  on your computer.
Doubt I'll visit this place.",1555976060,False,ChIJc3SZKa8OllQRJecy6f4_aXQ
Victor Polanco,https://www.google.com/maps/contrib/116480930731861435723/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-eEX9TI1wuN-YaNPHcwuvEpOhjo2k9thMMn2nacg=s128-c0x00000000-cc-rp-mo,5,3 years ago,"My wife and I joined some friends for an afternoon of fun and wine tasting yesterday and had a “where have you been all my life” experience.  Every wine ranged from great to exceptional - probably, some of the best that are available locally!  Chill vibe, wonderful hosts, and venue ... and just 10-15 minutes from our home.  We became Wine Club Members on the spot!",1565557294,False,ChIJObZutQtplVQRc95atPynNYE
Emily Kalenius,https://www.google.com/maps/contrib/104946978700125842820/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu99xJcGT3Z7k0-KqGuuw4mMGhcqqqbruh2pcy870w=s128-c0x00000000-cc-rp-mo,1,a year ago,"We have purchased wine from this winery many times and enjoy their products. Today we arrived at 5:39. The website and the server confirmed they close at 6 pm but They refused to serve us despite arriving more than 20 minute prior to closure. This was a very sad. The rude disposition of the employee was also unfortunate.
We love to support local businesses but if they stop serving 20 minutes prior to closure it would
Be nice if they advertised this as we drove 30 minutes to patronize their establishment:(",1627261001,False,ChIJzd0nYwkCwFQRHiV267ogaRY
Som Chivukula,https://www.google.com/maps/contrib/112142191323881464581/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8SCxinq827AXEMBe2tRK6MDF2xXyuiT1F2tQ6q-w=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Great wines... excellent host. 🍷🍷🍷🍷🍷,1625428419,False,ChIJaeVPBSRdolQRos3L6ozhMAc
Paula Caudill,https://www.google.com/maps/contrib/114217106633296351451/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_TgC1qV-EfiiOriTVs_b2jVIdq06pw5JsStpYiX7c=s128-c0x00000000-cc-rp-mo-ba3,4,11 years ago,,1293928145,False,ChIJ2w47hNEYxFQRz7fl4LE9Brs
Tim Theriac,https://www.google.com/maps/contrib/103065574666401052696/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0XkoMHwNDg5Gupi5lwgACZsfeG2FJ3DGCr_J4Z=s128-c0x00000000-cc-rp-mo,5,6 months ago,Los Rocosos Vineyards is one of the special gems in the walla walla valley.  Really enjoyed Roger and Lucinda they were very  friendly and accommodating it was a joy to spend time with. Really delicious wines especially the Sangiovese and Grenache. Look forward to another visit !,1649810229,False,ChIJoa66NRlFolQRl-EO1VCC_ns
Gloria Geleynse,https://www.google.com/maps/contrib/107952895474180697939/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1tY53ZeNLw-3DdWnO9erv9K21-pnwzhFwKQhoS=s128-c0x00000000-cc-rp-mo,5,a week ago,"Super fun, excellent wine, great employees!",1666310468,False,ChIJzTbmzalDolQRn6fWXh8Z4cw
Lauren S,https://www.google.com/maps/contrib/101028285500475223492/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu92GS0qqmlpGjW_NGK76oK3wjrH1E1qX39prtkEfkU=s128-c0x00000000-cc-rp-mo,5,a year ago,"Beautiful grounds on top of a hill make for a private, personal setting. Very welcoming and loved the wine. Such a unique location, definitely call ahead.",1633780022,False,ChIJuXKqgmdAlVQRiNqTtgHGRXI
Jaren Morris,https://www.google.com/maps/contrib/101661652184882919811/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_gcGCR8IBBESXJmEyWx_wq8rxmZTRvqhXw65b-j0M=s128-c0x00000000-cc-rp-mo-ba4,5,2 months ago,Such a nice place and the owner is so sweet! The wine is great too!,1659822299,False,ChIJv8IM-BtBlVQRjM70I7_7W9E
Guillaume Thibault,https://www.google.com/maps/contrib/109429137995753290509/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8w0npVGacwfazDf3JuGGlG947YIpSIOzs-sWcs=s128-c0x00000000-cc-rp-mo-ba3,1,2 months ago,"We were doing a discovery weekend tour to find good new pinot noir for our cave and subscribe memberships, so we decided to make a reservation for a tasting.
The reservation was really easy as they had openings all day long, but it's not what we were told when we arrived:
- we first sat outside, but we were told to move because they were ""expecting a group""
- we could not seat elsewhere outside because there was no shade and it was noon.
- we asked to move two seats about three feet to be in the shade and our request was rejected.
- charcuterie board was not available as you have to pre-order them 24 hours beforehand.
The person was just highly unpleasant and made us feel we were not welcome.
We simply left without tasting.
We went to two wineries close by and has a wonderful rest of our day.
Worst tasting experience every.",1659865422,False,ChIJs8lYqgVLlVQR11eksO7l_-k
Jana Rocheleau,https://www.google.com/maps/contrib/111900852248174163776/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9Mv_YMMl9-REbEUqiXKAXNX0hcLnW8r7wwSxCMVA=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,The wines were phenomenal. I don't think I have ever had a tasting so different. I ended buying six bottles and signing up for the wine club. Everyone I met there was very knowledgeable and passionate about the wine. Loved the view and the area.,1631241926,False,ChIJ_ezN9eYNllQR32-v_cmI_UM
Garrett,https://www.google.com/maps/contrib/106514880092822224464/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu3oJ2DsUxXWxcapQYExPH0Iz29-lhjDc8EFW8_pLQ=s128-c0x00000000-cc-rp-mo,5,3 years ago,,1566746952,False,ChIJg1qHph__lVQRso6rCqW2DzQ
Jin Maggie,https://www.google.com/maps/contrib/102758428408734680004/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9pzIK_uf6Scj8QZf0PXtkSWCLCUl5Eid5q3lAzfw=s128-c0x00000000-cc-rp-mo,5,11 months ago,I am glad I made the decision to make a stop off from I-5 to visit this winery. Tasted fine wines and learned so much wine making knowledge from the bartender! And the sunset is strikingly peaceful!,1637550879,False,ChIJ_2TqDSQXxFQRjbWMXQdeF_c
Brenda Bautista,https://www.google.com/maps/contrib/116066057003667829063/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2KcM36NbgMNgqDld2lH9cStuejWgBo3YpIYUJR=s128-c0x00000000-cc-rp-mo,5,4 years ago,"This was the last of the three wineries that we visited on our drive along Hwy 38. The other two being Lexeme and River’s Edge.  The wine was great and Bonnie Bradley makes you feel right at home.  We had our lunch on the hill overlooking the valley and what can I say.  Life is great, epically with good wine, good company and nice weather.",1530397010,False,ChIJPX_6LlZWwVQR6nWbJUrvLyE
Smiledoc,https://www.google.com/maps/contrib/106306768322167549917/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_Gr1SYJc-lMaNxgjIBqfu1hx4bXn4DwWZBh-5RFw=s128-c0x00000000-cc-rp-mo-ba3,5,4 years ago,"great wine, great people, great location and facility",1522099905,False,ChIJb21eb2cVolQRY6JGmq_XmwA
Nakul Sawhney,https://www.google.com/maps/contrib/114823266902809699243/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9V-VFOH92XuRARNErV3hsMwdRuUGCfZveYSUu21g=s128-c0x00000000-cc-rp-mo,5,2 years ago,Super!,1590458943,False,ChIJsaMyzeNJlVQRXL9vvq15duY
Dave Allen,https://www.google.com/maps/contrib/103343938682354568674/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0qdrpBi2CwqPZexlrDz6f2N45FcmnVDbzNv_Vj=s128-c0x00000000-cc-rp-mo,5,4 months ago,Wonderful  little  winery. Great  pinots and the staff is excellent.  Worth a visit!,1656033192,False,ChIJp6xxvqIOllQRNiNg9-9Uef4
Iris Nowning,https://www.google.com/maps/contrib/115284139440829343021/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9VHqwqagGVbJauPadER3pFJu7iidUu50iFcjpPkQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"This has been my favorite winery in west Salem for years. They always offer a wonderful assortment of wines for every pallet. The owner, Larry, is always kind and welcoming. Each time I bring friends or family to try their wines, they go home with many bottles! I highly recommend trying out this hidden gem. You won’t be disappointed!",1616324259,False,ChIJo2vqswFUlVQRgLZQzvRrp70
Camie Haverstick,https://www.google.com/maps/contrib/117477321205424435689/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3EiGTmO9A_opfIpggcCCFhKtMdrgNSsdF30dBx=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,"Amazing wine and amazing views.  The Viognier is to die for.  Super friendly small family operation and you’re greeted by the cutest little winery dog, Monte.  A must visit in Walla Walla!",1665275481,False,ChIJ075thAlDolQRaq2G9jW141c
Mark Melsness,https://www.google.com/maps/contrib/103440537849935233606/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8F4uqQdxhHoIlbrWptpLs5IDgsc_J_wjkZGEO5hw4=s128-c0x00000000-cc-rp-mo-ba5,5,a month ago,"We were a party of eight and our tour guide, Bradley, was awesome and very knowledgeable. We saw the oak barrels with wine in storage, the processing room and the bottling machine. We tasted a few good wines and even bought a few bottles to take home. Supper great time and a absolutely beautiful place. We will definitely be back!",1662852697,False,ChIJEZsIboQIwFQRNy3yOiTKe_Y
rachael crooke,https://www.google.com/maps/contrib/102901398310617662840/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_w8j5V3pcMsRXylIcIyHNgawcMcy6U9cWvW10V=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1601826671,False,ChIJ_UakGWQMllQRNgiEOSHJE6I
Snaily,https://www.google.com/maps/contrib/101557994888523144018/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0bo_Z5i5Av5EOSY28NeC2u4jyQBGq5mGvH4qxi=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"What an amazing experience with great wine, beautiful and serene atmosphere, and lovely people. Private, family feel. We look forward to coming back again.",1622424455,False,ChIJ7TjgpUMUlVQRzpjqJAd3ifQ
Rob Owen,https://www.google.com/maps/contrib/100169796905443522534/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu1A3OvAwgnTvyerqk633mOrT7TUitiaCA--SDPJ=s128-c0x00000000-cc-rp-mo,5,4 years ago,,1537923413,False,ChIJcS828idTwFQRsPkU2KLl1kQ
Lisa Gash,https://www.google.com/maps/contrib/100057485647915895166/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0TVFGm-IUGAhk47iQEYwvm0X01UVQPmtMSuKqM=s128-c0x00000000-cc-rp-mo,5,2 years ago,We visited a number of recommended wineries up and down the Oregon coast and found brigadoon to be our favorite hands down. The quality of wine was outstanding. Down to earth owners. Thoroughly enjoyed our visit. Highly recommend ordering their wine. Outstanding pinots.,1588478131,False,ChIJN8t-U-qqwVQRzqB7-njzzxw
Michelle Woodbury,https://www.google.com/maps/contrib/105025917603770898077/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8loN-9hxTjshgYR3GWuG8Ob13FLI4-7BHYP1nft7k=s128-c0x00000000-cc-rp-mo-ba4,4,a year ago,"Highly recommend checking this place out.  Beautiful grounds including two outdoor patios that are open on the weekends (one open during the week) and an indoor tasting area. Love that they are an estate winery so every wine you taste is grown by them.

One downside was that our table on the patio was right next to the pick up spot for the wine club members so there were about 10 cars or so that pulled up (most left running) next to us while we were at our tasting, which the car noise and exhaust was just not the vibe we had expected (felt like we were sitting IN the parking lot) so that detracted slightly from the experience.

The provisions platter (aka charcuterie board) was amazing. Came with three substantial portions of cheese, three meats, many accompaniments and they even offered gluten free crackers! Was not expecting that but was so grateful.

The weather got a little warm during our tasting and our server mentioned that the red wines weren't best served outdoors in the heat, which made us feel like we may not have been getting the optimal experience, however all the wines were exceptional and I definitely recommend checking it out.",1630904129,False,ChIJYUZE8AI9lVQRTAz6NWyDEk0
Ross Donaldson,https://www.google.com/maps/contrib/108688310290676920149/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_eMgEzWtly7M5-MGfzCUk1tK4pO2LmlXnGm0g-OQ=s128-c0x00000000-cc-rp-mo,5,10 months ago,"We had an excellent afternoon at Rizzo. The host, Mali, was very knowledgeable about the wines and region. It was really interesting to learn all of the factors that go into a single bottle of wine! They have a heated patio with a great view. And the wine is fantastic! The 2015 Viognier was our favorite. Will definitely be back again.",1639241441,False,ChIJaVX-dQxBlVQRCyWLrKtYfy8
Amber Lynott,https://www.google.com/maps/contrib/110620364317504330123/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_-CNi6ajfoce6xUtwrusZKky5G2dbSMeX_RVGhAQ=s128-c0x00000000-cc-rp-mo-ba6,4,3 years ago,,1557116649,False,ChIJfVYcM25tlVQRU1yfpiZBh1c
Kyoko Shinohara,https://www.google.com/maps/contrib/103926141973758422175/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu19Lb_RgYoaowUVf8yKNeEFhE83tNEzba6z3CVY=s128-c0x00000000-cc-rp-mo,5,5 years ago,,1501690832,False,ChIJ52LwnpxUlVQREOqFdOf56R4
Justin Pattan,https://www.google.com/maps/contrib/105918402095921766114/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9ZwEaaIkBKJK0F1s7Kv0Da-1OKN4C2fqSz8i95Yw=s128-c0x00000000-cc-rp-mo-ba4,5,6 years ago,Wonderful winery. Some of the best wine I've had. Amazing views are amazing and the atmosphere is wonderful. If you are in the area make the stop and have a very enjoyable experience.,1469935018,False,ChIJt9_w_HeqwVQR4Bwon4yX0YM
Kerri Guglietta,https://www.google.com/maps/contrib/104120523102284104217/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0cM3buzPtjtX0e3gheYZVaf7Ku2FMQVEBwiArz=s128-c0x00000000-cc-rp-mo,5,3 months ago,Stopped here unexpectedly and was one of my favorite places! Great wine and awesome environment,1658530193,False,ChIJr7IS6pFNlVQRpCokpT1khU8
Alan,https://www.google.com/maps/contrib/116727178540042421704/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_8iAZSWIRD-chv554KTAW0aLqBW2zHsz3I5SJBYQ=s128-c0x00000000-cc-rp-mo-ba4,5,a week ago,"Outstanding facility, excellent service (Megan, Jesse Lange). Above all, the wines are world class! Don Lange is always willing to stop and talk about anything you want. Did I mention great wine?",1666045690,False,ChIJRafqU_BAlVQRTwJ8fNSq-tk
Zach Hudson,https://www.google.com/maps/contrib/100988956174880289758/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu91G8wcqp0xf_YNb-QxW94lqOpkuM3S2o0Q4aZH2A=s128-c0x00000000-cc-rp-mo-ba3,5,4 years ago,Quaint private vineyard in the Eola hills outside Amity. With only a few acres of Pino noir they sell to a small private label.,1511327512,False,ChIJXbUdl_FRlVQR9MS7QlEs6Io
Barbara Johnson,https://www.google.com/maps/contrib/107141635638348916888/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0sR8thpzHAwj1kaeFxYR3uhdxCYfcfuqmT6Th4=s128-c0x00000000-cc-rp-mo,2,4 years ago,"While my Daughter was visiting from out of state, we went wine tasting a few days.  We visited some really unique vineyards, tasted some great wine, and had a lot of fun!   Between the two of us, we spent quite a bit on wine that we liked the most.

This was the ONLY place that we visited that charged us both for the tasting fee, and the wine that we purchased.  All of the others, (16 purchases) waived the tasting fee.

This happened last year at a different vineyard, and we WON'T re-visit either of the two vineyards because of this, even tho the wine was good.",1531250892,False,ChIJ0X9UQFoXwFQRinOBT3psfNM
Brent Kennedy,https://www.google.com/maps/contrib/108441252500601523956/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_n2-_fTwyvekLEmZHLOY5-WuKb7VrKfKOtW_TC=s128-c0x00000000-cc-rp-mo,5,8 months ago,"My recent visit to Hemmer was so nice.  Nate was friendly, knowledgeable, and attentive.  I'll definitely be back to enjoy the garden and water feature in warmer weather, and to enjoy some more of their great wines.  Highly recommended to anyone looking for a true family vineyard experience.",1645721678,False,ChIJq_WgYeA_lVQRK4Mw62biIqw
Matt Bonner,https://www.google.com/maps/contrib/113229885097105125447/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-Sly_fHuGiWmqqqM7ZfaytU-reBoL3wmo3bVuPoHY=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,"Great wine, amazing views and outstanding customer service",1540712339,False,ChIJG20R93tUwFQRQiVoAxf34wk
Daniel McDermott,https://www.google.com/maps/contrib/100572856058991596477/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1c7Oszsk0X-jYPtTK-ttFnxkUCr3bkflpMO687=s128-c0x00000000-cc-rp-mo-ba2,5,a month ago,"Fun, friendly staff. Delicious Italian varietals",1664221898,False,ChIJ5ZhAntIRllQRI-sBmQwxJUI
Russ Trainor,https://www.google.com/maps/contrib/110514537769849335134/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu98rrnsIi065cBKEvhYQvaEhMNoyAHAGIliwTt4uw=s128-c0x00000000-cc-rp-mo,5,a year ago,Trinity along with Steve and his bride and staff were fantastic. We had a nice experience meeting Gillian on Monday and then went back on Saturday afternoon/evening for the event.  They of course has great wines and the foodology Food Truck which was great. They also had a couple of brews on tap which I thought was fantastic. Steve and his crew were great hosts and made us feel right at home. I wish we would have had more time yesterday but had to head on home.  We will be back!!!,1626031705,False,ChIJQyL0UGwGwFQRQtDrFihiRFc
hans chang,https://www.google.com/maps/contrib/102984536557089495090/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8ZgOOJz3f98N3tuSHYSIxMh3tIJPE4OaDM5ZCyT18=s128-c0x00000000-cc-rp-mo-ba3,5,3 weeks ago,Superb,1664872711,False,ChIJ6ZaKXnJslVQRyqOp9GlI4PE
Amber B,https://www.google.com/maps/contrib/100115185039995533938/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu32Em0SUVUazkGmuXE2p1Si_bf0VyB0HB68msM3=s128-c0x00000000-cc-rp-mo-ba3,5,10 months ago,Excellent pizza to go along with tastings.  I look forward to returning.  Friendly and nice atmosphere,1638656468,False,ChIJya6ZzxYDwFQRlTxVXAG4v44
John Walsh,https://www.google.com/maps/contrib/106535291707908016915/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu9ZQwy8SZ0plp7juFCbD2SP0mtjb0w2S2w1hfQT=s128-c0x00000000-cc-rp-mo,5,a year ago,,1622924755,False,ChIJqWMMtbRXwVQRS9LGoRP-Ukk
Christine Hynson,https://www.google.com/maps/contrib/112982958693262667802/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9ZEgxdWYRpAqH1JrpSp7xaxiO6ub9Wyuxt-VsJImk=s128-c0x00000000-cc-rp-mo-ba3,4,7 months ago,"They have a nice tasting area, but I personally didn't think the wines were as interesting as other vineyards in the area which is the only reason I went with 4 stars. Wish I could do 4.5. It's possibly due to the tiny glasses they use -- they're cute, but I think they suffocate the wines a bit. They do have a good variety, an awesome cheese plate, lots of tables indoor and outdoor and really nice staff!",1647209745,False,ChIJb2D4NdIZxFQRQYY35CayE9I
Marcus Hanson,https://www.google.com/maps/contrib/109676015662207211911/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-31UblCZUdxqqd746Vb5966UIFqQ9BFLNK-Fbrdg=s128-c0x00000000-cc-rp-mo,5,3 months ago,Beautiful setting in wine country. It is no wonder Long Shadows is regarded as one of the top wineries in Washington - each one was unique and delicious.,1657717792,False,ChIJg-mkDu9oolQReJMO_6r0zOg
Morgan “Berry” Pattyn,https://www.google.com/maps/contrib/112046422169390022470/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu810Cr59fIVOc3pSYajl9KREThvSyXrl3Y8KWgk8w=s128-c0x00000000-cc-rp-mo-ba3,5,2 years ago,"Amazing atmosphere, company and location!",1597455384,False,ChIJ2a_52hk5lVQRXt7uNR8iYcg
Dusty Hall,https://www.google.com/maps/contrib/103235959475958186368/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu0H_kTq_IYX3zkVwf-tfIYcG0NIb7S9gkRGzbdP=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1598644364,False,ChIJ6_FmzPUOllQRqqIcFd75Kgk
Agroecologiasomos Jorge Acosta,https://www.google.com/maps/contrib/117814550566869743084/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_pSm62ZhLFFUyRa-jFJbm9Itxkf_g4u_9yvKFM5A=s128-c0x00000000-cc-rp-mo,5,4 years ago,,1534355290,False,ChIJ27d2ot1SwFQRqdl42-nP7IA
Jessica Christison,https://www.google.com/maps/contrib/116522004355140338841/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3PWAEfDFKxKlR7xYqYlV2zp51mqylsdPfxEpB8=s128-c0x00000000-cc-rp-mo,5,a week ago,Beautiful venue and wonderful staff. I would highly recommend this location for any event!,1666232601,False,ChIJQXGa_Cim6lQRoD1BfVCUv2g
Emily Ferguson,https://www.google.com/maps/contrib/115091886167453709037/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2dZjn-h6wdInib3WPtuFQwot33d7uHvLkaW80y=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,"Delicious, interesting wines, and a very warm & inviting space! The house is so cute and it feels like you're sitting on the patio/lawn of a good friend's place. I could stay here all day! Did not meet the owner when we visited, but the person pouring our wine was very friendly and welcoming.",1630789124,False,ChIJY8_oWaRGlVQRD_kczBzbt-8
Ian/Sierra Kelly,https://www.google.com/maps/contrib/105435779967803510842/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-wWER-H6NwS8EdIWwXRfwGse2OcYz46sk7yQbm=s128-c0x00000000-cc-rp-mo,5,a year ago,"Great wine, even better people.",1630813544,False,ChIJTb0HSb4_lVQRuaIKtkrUNKY
beth kais,https://www.google.com/maps/contrib/117786429598734808162/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8xfBu6Xl4k8h29zj_leUbql2DFLPC3OZFdGa0HMkE=s128-c0x00000000-cc-rp-mo,5,a month ago,"Fantastic setting with spectacular wines.  I forgot they also serve great food - flatbreads, salad nicoise, pork rillette - yum!  Their Pasxa is one of our favorite wines but today the white Lip Stinger, Rhone blend and Tempranillo way surprised on the up side and convinced us to join their club (plus 2 Pasxa).  Many thanks to the great staff!",1663798224,False,ChIJ4WlwqmlqolQRkTya0vWcIJo
Tim Ramirez,https://www.google.com/maps/contrib/116583165171261108662/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu98V16l6dN2DqieIRHREuEgpFDkqSzqEsPaREARbg=s128-c0x00000000-cc-rp-mo-ba2,5,6 years ago,Excellent Wine!!! And great people to boot!,1460055707,False,ChIJQUxm43FBolQRCvxqD5EwU6U
dan crenshaw,https://www.google.com/maps/contrib/102471422036453739878/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-aq9-QqZCmcDEjtycn7o6ljj7COaW-cbVv7cDa=s128-c0x00000000-cc-rp-mo,5,a year ago,Was A Great Time Awesome Place For Outdoor Shows,1629010950,False,ChIJ667WJLyq6lQRqUtfOrHktqM
Mark S,https://www.google.com/maps/contrib/111042087175008302673/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0uRxCB8G9JPpXedLA99gTw5O2ubHYYKSjbFnXX=s128-c0x00000000-cc-rp-mo,5,5 years ago,A friendly atmosphere and wonderful wines makes you want to stay here all day. This is a must visit for quintessential Walla Walla wines that are delicious.,1503852858,False,ChIJDSl2gwRqolQRNAjzRW4V77c
Brian Tropp,https://www.google.com/maps/contrib/115898928073621050683/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_Vdn8nvaw5kF10NpSKBpgPRb7Q10b3BGorsotP=s128-c0x00000000-cc-rp-mo-ba4,5,2 months ago,"Wow! What a place!!! I received a call just hours after placing a review about a misunderstanding we had at Ankeny and they were able resolve it immediately. Highly recommend a visit and consider becoming member, we are! Kudos!!! You don’t get any better customer service than that, Thanks!",1661049159,False,ChIJQ-q0Y_AFwFQRUKBaxxj1QXk
Jane Wegmann,https://www.google.com/maps/contrib/118076031803703192362/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8WxSV2_JE2YcF_R_WGZEcyMOzOreTcBLYrQhHw=s128-c0x00000000-cc-rp-mo,5,7 months ago,"All the wines were delightful,  and the show room hostess was very informative about the winery and all their wines.",1648084975,False,ChIJvWmQ6wk5lVQRc3tqTfa2m4s
