photo_reference,place_id,height,width,uploader_name,uploader_url
AcYSjRjgA9cTNggIJSxJk-kSSS-vVwToNSPVIxID-ozGAnDpnnLk2AEbs_RW4DUxCjcxUl7N6ThTqLn6YoEGHwq4a8S0n6UUd0cxin0lXTxXVOXbsOE2YUOKccIX-u5VI43dKS88or_wXigLdm7Nqendk7y5aQFyGJUKHlL86xdxOGL7pyc,ChIJySZob3MbxFQRUp-3qtZHOt0,3024,4032,Tom Ettel,https://maps.google.com/maps/contrib/117382195621182790692
AcYSjRj2dLw6IExE1XNG7Anu8-QujemUzvnWaXm8Yg3Gx9eubY8Aj8zb2JXfTdVGfB-xdWHBUCgsgo16P7ZQUKpG5-ZWfdOOclZ4AQXIGtDkHuILJ9RBncdpcrYSvhJ-2REQaCT0X52cv01lzszK7J6FqoeMfpzzDMS1bR7ZqXihU-i6Vdf7,ChIJySZob3MbxFQRUp-3qtZHOt0,1365,2048,Reustle,https://maps.google.com/maps/contrib/118443666818547814028
AcYSjRhZCva-76zzr8M84Bx9-MKvVbKi9m4S0j1bWrPUZxJ1MxOrTeoMoVaf20kG6aD_3KMz-k-v1RNOvPOKZGm1N7xCN2GRS3yMX0_OoP9_uF8tKfSNoG7hlkzMR6PvbdVaMKZoo_Q8FgpBom0xAjIQPdsVWYNLYvdjJGALhmh6ePw6-eve,ChIJySZob3MbxFQRUp-3qtZHOt0,3456,5184,Vári Gábor,https://maps.google.com/maps/contrib/113733642829532744151
AcYSjRgmnQRQt5qAIXdVZjdKZupUSevhjTqusN6kINult95LeZMRFBxOWctmP7HGDe0sW2OHoQX70xZq7iXvSQufPTbcfJK4SE2E6PB91ouwVfgQmLa4yWtyKXUTdRODNqIYW_G3O-MlTXwFJWkpp6GceBb9IH8NQwZ1EVVuTF_qfUKBkbTb,ChIJySZob3MbxFQRUp-3qtZHOt0,3492,4656,Jennifer Krause,https://maps.google.com/maps/contrib/105767564643927102975
AcYSjRgi7x0Tzlgfx2brlHKJBuO9jEMAzPWWvKTKpFe2o6IHXZsx01qKmNuuowENlYm_yhNO2WdZuJmS8S4fJAta00Pogqb37CPhh-Q5qhvCVU_JWQSiLPnKc2-iaNY06f67M4Z8Lax76Y98MYF-hNvVH_DYG68bGg40sVXR2y0XreVrm38p,ChIJqYQgPMQ5lVQRNM6cGXLECi0,3024,4032,Alex Wang,https://maps.google.com/maps/contrib/114624771145016687028
AcYSjRjdzOoml1xnUXBN1fyidloGFp8as3pw_80VSdbELK1B48Y-MaLn1ztyxeZaLnAWzY0gja9k0f84WsQgl-JaPcOXD67U76aylBf5Z14LOfoba3LdBc7JlaSTYnvb2k8hpdMxMe2DPXO1uD6_1nNMxtrCyR6nKbQ2y3Ub-Ie7QXXwS6V1,ChIJqYQgPMQ5lVQRNM6cGXLECi0,3024,4032,Alex Wang,https://maps.google.com/maps/contrib/114624771145016687028
AcYSjRj5s3CLN84IziZtSGJGjRcXHWBvs8k0QffowGcXF6KM0c7YDKQBrthaDvYr5t5ESPPGkXeQ5fdD_B29xitQUkS6rVewxGK-0__utrkzqCqH4IZ42PQ_N1LuxPZU6GRk_9B_guntFQIQAm5VHrReSRACX7-5PpWrj4ASgA_7NMNUjNsm,ChIJqYQgPMQ5lVQRNM6cGXLECi0,4032,3024,Alex Wang,https://maps.google.com/maps/contrib/114624771145016687028
AcYSjRjtjno57X7VuCqwNZymskSl2siX52zliRUdFHwmcwxzxTw5yuK43XVKgSD-EBXVQprfgRqnJhg-muadIpwLvgR_g6k7ZgfDZUqrb0NBT5GkqnMZDa89WqOum5VpfyuYZ3zrvHB5yl7H583F6ZpXxw0rmsFORrogpAaTf4BYQCxd6ZLj,ChIJqYQgPMQ5lVQRNM6cGXLECi0,3036,4048,Michael Squire,https://maps.google.com/maps/contrib/107026450964022275826
AcYSjRjhXAM03XN7fhxVyKFD9Wj1NfqpYOzygwbg0R0PmP8NgB6D5pfPxrhFmiX_jqwdP70CMeQwxoK1syi8nHu_XjXMurPDCXXAkVGMmGgSoq9EfRfeDXp6u3g1rvUYEsCV3nHHcUD2NkXxoVVD3EUFS3R7PgOrRgdM36xmBO0_Al9zBpX-,ChIJW-Q_LBELlVQRudmlKYcxNUk,1800,1440,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRi8Zkjla_9riaAHXay_oBmPNWjBO-GM5xcB9Wh4UPDwiADowSUwCBzEuxXguPL6emByOEz3F1N1Of_FQIaB_2R10zQfGkoSrRaLViT5Zr3_rrAr19F2YdYX8LZlnWPvGMajpOaYxqBVQkZ6WSao_Wfr1XScHZdTF7IsrbrmViYi0w-n,ChIJW-Q_LBELlVQRudmlKYcxNUk,2250,1500,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRh4Trj8R9Y99cTjUCrM0uea5f9B8zCaBeKDH1fW0sfb6aLN5c_cJ8bV7RZY0OPNHuEcAHJzmKrZR5UAma3JSOYXCBFYVpWEffYTY2OpT0n1LfR1RbdI3vLyDxNWrnO7QxA1upZHKJZavu0LvFxWau5GlLmRQf9j_BVq1Xxiz4G5emK6,ChIJW-Q_LBELlVQRudmlKYcxNUk,3485,5228,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRhgVz8r0bcIV1D0fjsPpj69NIchT9cr_41kNUDpDIkvoqXgDDFeKC2sSmb58iaS-VVEsUlWi2jilEkT2wJidw4pHyxSLFVGbvz8KaFpkg5G1zdY3WQiM-n5uhT_l2YM10NnoG-mUTaRmqnQrx-dOdvmaUCKO4ZTpvrSChiIon0NsPew,ChIJW-Q_LBELlVQRudmlKYcxNUk,2976,3968,Steve Young,https://maps.google.com/maps/contrib/112625081575139691410
AcYSjRibxlUrHRgb2rGTJHq-109Xq8f5QacFkB2anISCt_wCVge90XphBZ8YXmeAwRDI2E-qt6Uqlk0YXIGUOYr90Upm6q7QIJx3k-48iijigLdfLMrjIE6hUMWNUoY96ClW-lScDgyn3HUCKepeJ90NJdMz7_PC_WE520r41dEK87dq75FF,ChIJW-Q_LBELlVQRudmlKYcxNUk,1568,2800,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRjM9imQ1P_mFHl_5HMzZSz8lFEnScBdx5ORFmgLz7W6oro1rwuCX-8bqrRx0EzM6YEEU7eZyt_tvJ8pR7HeXfe1RSfXts-OzZAGpOIWdWad5NZQOm8iWnRu0aUwzhToySC_MGA_tbuP-ux5nq5PSsifpfTpEQsk4R3uiDDLD7SaAASR,ChIJW-Q_LBELlVQRudmlKYcxNUk,4032,3024,rob bruce,https://maps.google.com/maps/contrib/106541671235890637599
AcYSjRgRkn7ZJEuPpbyw_PP761ZZl3-jmqDshw9IKuUcBPMtXtKMQItZn6Q7JdE4mjV8KAR1UHBJ3g8QFnUueKJVqSCoUYGt7TYfh9raDAOYgxa1L2xOy1-VfLovNXO1jLT2jqmAAOa4uzh8H5jpDklLdMzsPB9x8NPfg9mD1sbEi1M_QLqL,ChIJW-Q_LBELlVQRudmlKYcxNUk,1402,1194,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRj55blQ1LD69WSR5GpU3w3Shdoa4GFPgJqc4MZm-r9lU5yXdvw_y9Kg7Pn62NwckgpzmH5ZAVKFCuAbTShwvl1sjPMIOYemAjRNVCtqUbD6GuAnM1m5Aqc-WDHamxE99OASdP9_qBP07r-XOD4n0PDzIU_7cWeW63oAF8Zmu3JiQcIo,ChIJW-Q_LBELlVQRudmlKYcxNUk,3024,3024,Woven Wineworks Tasting,https://maps.google.com/maps/contrib/109650551743808280658
AcYSjRhz-wigcCfT9dsatwnIcgtdckeLBndXB4WRRnLWqutu8Otd3yXuoqBwedhRmKP06RMjCk245JA6Tz0nKeAoYb2SBRQVBqR662YtyVBHXz4gL8pOzfSdWedXkEw0JZ8dsR8lYQSFjAgp3p3GFFyhZSAdSQFKbSgEJnRGOEPlQzB-a1BC,ChIJW-Q_LBELlVQRudmlKYcxNUk,2976,3968,Steve Young,https://maps.google.com/maps/contrib/112625081575139691410
AcYSjRhLwpVPujuIe2GDk_KMtZ9xlqq3jJxWhitC6wTJTHAUdRpzuMummOHzHbKcsFgqG_5_LGT68YnPFN874MIw6cXycO1Uo3G69RUrleeWFuK5iVCCy0z-JcmjJp7XFLF33c06xMP5Tg6GVmOOgcIt7bBGODaXJJeLKfry0ZxcF-XaSnZL,ChIJW-Q_LBELlVQRudmlKYcxNUk,4032,3024,rob bruce,https://maps.google.com/maps/contrib/106541671235890637599
AcYSjRjBPf4DyQjldoDEK7PqWAADCMNuaR4FgOMGeAQuOFr0dtgsyWSTRwNth38222DdBtRgjlyC4zhAZz1GbP7oRRVrA9amWBOFK1__w9mtkymAqqtwSht83Mwzxy_RSVYFuKnmvep2DU2XqaeIKqElzMED8VZdQuWO28Qi71H_fAmoS2Rx,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1282,1920,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRhuhveYXIOr3xZBlpwxtsgNCqAvrr1I7YuORV90JaBJr3ciogExErJjkSVQGAorwC1om5AbyfSw2OfPYFHz-LvrqeZk9bAyeNKT6I4qDACtiiSKEm3_2EQk4YlB7RkVhB7dnBND7IT25Ez0i9wIG_P5yOMe6Zj8rUuBLTTqwGWDDmpI,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1854,1484,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRgVt7dMx6mhKixbyNBbvX5B1Vwh9z01lNHnksoC44vWgDt1eUfw9bghh2IrzDLB4FditvXQzFb0YqPdwAxT4s33dRXf89fprNJt2PVwO1Fo_IBBrNmYNnvyoBHiMQSW5urrzQCSUgE_uT7pjGB3DXJuTVzPTVWYzI-Pk_QcuyWEBIf9,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1808,1448,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRjJhq4o7hnTAqBjQLWtK6Q4ipQQ6EiUwoqbTzN51CPlm9eGJwvyk0Zt9I7tlyMs2UD_vvHbNNVSpXxoAWKjKSIRFflhCxRmxKCuv2aWKXj_0PIXi6jEwhe3ylKjDWEWbc2_Cb8ts2UuC8mj1n_TSnJPrmwKDtqWvU6_mq3nppEVpuH1,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1512,2016,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRi9p5qtveFEvepfvfguslRc3WyF2RzIXdKBg1WeR166ZILoBcoPc-Tan7xKKqgNMk43I_Bah-8m66yBihGPXvy2P3D7vLUPoMnQ4Y6cCtWpOp4e1XDg0citLmdrijes4a1ZLlFbcoSU2IIWKefgKDgQB3kdPGYEF5Slliigru5kqxyG,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,4032,3024,Troy Adamson,https://maps.google.com/maps/contrib/109961759351347906143
AcYSjRiEqyqq8wQKUK9UIWRVejmaiHRnQf5MZl4KXJw39sliT4NO2rK6fhXwIrAJDWAu4UaC7TG1mMlzTAUkard5o8u_2yWMNmGljHoHLsDus4DlkTPE4ZpHbPxvNDLbYkKIkwTM1UmyzpjhUMcgexjYpjSQkW1kOP0QXAflEVmwdwhEwMMm,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,3024,4032,C Vrba,https://maps.google.com/maps/contrib/111698130508907863061
AcYSjRiff4CBjmJ0JEKslHjaiVUSr-avjCtnqzwDUbWvVNeqWe2dA7ENezD67t9EPXrB2CyoXcjJNvw_p8oSOL0jTwKS_Nuh3ogT-9u7_lSD42n5EkRnCYA4UXbIVQ59cerEG-ILd09HdEHe3CWj1wa2RsoEqmRf3s5NGL1srTUwypmD_da4,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,3024,4032,Jack Gadzala,https://maps.google.com/maps/contrib/103995449835853540047
AcYSjRgu4xrjdndLQlK8iR8ZygmUYHJt6x-HRbF0nWTSQSQlyv7xOApSrx6pT_HNh430o63BfvHuc7C27-evZ6g1-GcMWZNVEXqDQ15MDdRBqrCL5MrMMN3M6D4Tr7N4h_aRW6hTIRJl3iOOBK-IWKIcEnxnJpJ4xpsPiBNmkc7dxp5sMv62,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1512,1512,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRho7lw50biXcyZiSDMeKINaexYMl0eZdcaxTgdx2oa9ejb2vDwvolm8GCMZDBZcySjGlarb08t_9iCiF3SlCyfcX5joE-xd82pHpi6ZhTTakmuwjqhFIn9yBmvV3iUbV7d0Z1d2MZwQIJx1EIpEZkXNxgx1QP4YcFFVqCzwPtYPVYuq,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1952,1383,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRh6EvJZuU-g21JLnR19-6-RYafbvqrqBraMNE9bWsVN2YLOcb6a0YUonMvvtST2QVVAKPTKwjUIxL88oPqMMrpSu7ZyIHfOqQaMLkZnNm2q0FkXqWBws7DDJ5AGwKCNvsTRMPkgNvtIvVEjxiyD6PmXkoh_jIcoxPW2QbmRgx3S244s,ChIJT9CPLikjxFQRoXcXJ_Ps4SA,1512,2016,Paul O,https://maps.google.com/maps/contrib/103483787798077692357
AcYSjRiCzMjooeMG1R9rLJMhGCz1WqHJD-gJ23svMpoIdJcXc0y-5r5Z1PHYAiNY3DxhreKWpqYYdSfcej0e_DG9XNmKRT8xKD0-MdTZq4YQ36gQ7B9xQi4AXTlqh4mj7tSTXormqSnB1aDHupyVDSlMFa9ZVmBPQJUK3XpvLnFfLGnj3wq5,ChIJT4JRox9DolQRk5QIUB_0lS8,1105,829,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRjSfweDFi-GCIf_tQmfH9hWVZPJ12L9JGwY1rPzF86J6NRM85OiGqyJfRcgK7a5kd-UoJjQ5pafk7Tit6grTq0UPwmTC-NIXMGZgNF2nVWoA-3yf2orA2dMEKj5r2KSJS6THBmVO7Rfc7VeXw7lsirBXlAGhEDtXl_UrQ9m2OxtgGt-,ChIJT4JRox9DolQRk5QIUB_0lS8,3024,4032,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRhzreWa1F37ANLuD84mvcXkYlVNGGuinnMXsPDzRSVD4T3Wm4WhiBt5cXveNb3ZU_aI6vMXevxfMMzkpBSCkxgAN9EMJ8EjKo7qC4PdeWForbGCST1kbeogBJK26OY6vxPsoQDA2xVNtg5WHgJqlHM0-OUIbvhVQU9YfDxJwe-Fq39d,ChIJT4JRox9DolQRk5QIUB_0lS8,3024,4032,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRhM1Jpqd4ZloTIj7NYshAutFUgLnMA0xjUNFjU05l1qbwNYGe6aXbnhPJLQH1asb1lKE1Vl3m5Pc7Pgl735T6xBVhZESi-y1M2bYsIfqo3q99KxwKou7XxxU-9pyfzn1SCh-lgeIC_t1EBY2cXcCZoxuCrMXQiIdOrkJ4IGZtoQemqe,ChIJT4JRox9DolQRk5QIUB_0lS8,3024,4032,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRhC-tlrCRqPch-xR65Qqkhnp7Gg-omZDgXdMWZgGjojyfmulASw6mca9U0xqhmMrdV6XAe7DJDn9K6uJJAjf76Zhei_jU37h6Kb4OSscRmk0L9ay72j-PCPulHEcdEr_9EOLLGS74XPkDT10D7XfhhI_b3lxix9LiRPlJD-hHz44uhg,ChIJT4JRox9DolQRk5QIUB_0lS8,500,464,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRicPSjlXRpR5_IA1LkDz8Dfxy9yDZmLRDfqLPbAu8wxyk6MIZNtysDdwKmevBwM3v3-ZqEGcJT0JnTJYWU0abJTaOV9AW6Ev3lpuMcuebuZAg2tZKjib147KSnoflcNGGinzKvlru9etmSRWB15PXNvM8QnlHO8sNa3j0KK0ZwRuEcV,ChIJT4JRox9DolQRk5QIUB_0lS8,3024,4032,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRgS4AG1CAQPqQ0k2g0pMxG_XwzaBDvT8y797IM-7717pVV3aak0SYgQbPjhrpbu1zqfDQiOg8OQk8ANsAQgp6PrSWuPbt6HoGomVvZ-4DAESYXxfo4nU8gQcePgguGSW7qLfY29GU-Gl9yCMJYps87qzZkN053dh820DQNRHzv5k9DE,ChIJT4JRox9DolQRk5QIUB_0lS8,1280,960,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRgE0XBkM8gTaJLMfVYapfnrLUo_Dm5cCcaDjg8kbSXNv5CdHVz40bzfRdXvVF62vBfb5v4-cIymdkLHrn-9MEe_W3mlmQf7VE438yM33bzgM4sg1oIsv8--fHZZ8TNMi73OaAR5xm7YUB-jI2rgNNHiUC3nNer8uCflFdzhuUmqZqiN,ChIJT4JRox9DolQRk5QIUB_0lS8,3024,4032,andy johnston,https://maps.google.com/maps/contrib/109286714417833899684
AcYSjRjgoeigWz7uWBTS1-bIF_hkG6hydWOWWccDE_1qRlfRc-RB8mDbSoiQVlW7NvUZfoxqVyoUxxNe_vtLNZ84w2XP2XaJZht7cvpFLwb7Aqe2CNMhv2CckF_HqZTS7OkxNtcPrDvIjHJmAi0wgcqw4vzCidpfLqF6K_P5NhqHcYOlLsAl,ChIJT4JRox9DolQRk5QIUB_0lS8,1684,1263,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRhMeL5UyTAsuO44p8BYGrfLXQHa0O6R6Sh1E7irTjgZ7-XkDL9vVuSUie8qSZ3UozppCHBm9mALLloxEsIhH9y9OFa22OiFRS3mOUCzfGs2uxZjOXAWPdGnOQPznbuPi0AMh3wORTUMEXi_GELIs7SPnr9kzOMWlzH4Ubv7C7qQiwJi,ChIJT4JRox9DolQRk5QIUB_0lS8,791,425,Deux Soldats ,https://maps.google.com/maps/contrib/113703991490787443894
AcYSjRi4EDLXWeyXbWNXvhf2j8VJce0Tb4uX96J-2jJCUuXqwPncemfoS2tYoWXh45dUuneFQe-yUtqPnJmgFTYFK-iWtGlqO24GnJ6I3pl9JhfaiH58kderTrn6DrLwejV_oQV4C6QvrVCSUqgfnwCl4Rezcvp_gOp8bMq2ghfvUZQH9780,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,4000,6000,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRgRNvcyM3PQsiX8J8VBlhzlkNpCeMB6q8Kq9sVfunfw64AHaQqWQpoTtiFfuuu3A9SARI4AlFLQkaIrWS2jqLU-Lxc0gf2qdA6Lp9dgQQBzBtxy_mnk_vpmGmv2HxKGjqflPhWLJvQKX8jL5Rjlah5nY0F9f9fcVsUcKV8jRw4Abkcl,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,1254,1672,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRi4E82FkgJe5By0hqI4aHRk0dSeC01YFzLZcefclN_oR7eIGHGgx8oM4wdNS5yYGCnbYDaFkYyt2matR8okGJvN4OQqPZRcqHSdsfY8vfJUDiqCemAQ2a2GNqWt0BLNcrNlPcCbEX8N6F3l3xpDlhAslJW0QUevirSlmuqjLOXKlwrn,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,1254,1672,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRgkCPzSW_QT-1dPD9tv5fyJv6iNHdkgp2Rav1CMAXy8n9CeR65MpzFZPKJaApDkBfle3VYvLQPxEGoDx6qytW7edzFE7OPnGggDLmXFinUfN1sVmCzCfL16mitzVfBMWAIvuWxBhYy7VtKJiYqfmMaUbVi1JO2DbCcrJFTty_LNm3Z2,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,4032,3024,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRjy0RhRAZFzviFFTXkOylVQjYvjByRziaHOBdvO-nnewurQ-yo-U8pCq-ul9ZDU2FbJG8yfvU6kNZ3qmf8mTvKd5_9eARfN2KmU027tEcFCsDkq0_JRFwXKnVpsSPhJTUkofTdyWw4uaYQxpusGY_ZfmT1xK0L4PG68g9m1hN5qd5VE,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,1254,1672,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRhJaKcwfg75XKFFB5CDwj2dXkeZP5c-4bHp5EfrtCetOLVrEfh32s5ouxeK1CBlC5xGyvHSyf4-1o-04uS_4XlX6UA9HzHvjOiVdqTK1N2RPhsAjSAmHTeWz6w0fJZyw7gMe7zaoYYqUApbjZt18B3B7RXDEMTziXEYgm3BPPin0S9E,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,3024,4032,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRi8tsyrZWAlOtOmFoSmlsjaMhrwtiMz9K30qMMgwyxtU7CCfDtChUfCRD_eKenpI-bmt05PNORXBvMfpARZo6kWtMDl6RljkGo3OtqIlQi5lz0f_naKCfh48vd_mgyOOUPUtzEjqxJxk2dcFMAcCApLVC67dI5TYDDaHaKvmkqOHvrQ,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,3024,4032,Dan Beagle,https://maps.google.com/maps/contrib/109305977610301052977
AcYSjRj-2M-7jnDzu5Y5lrzc1OjKSSMfpZdfoXwBKI71JnTjvb1ccYTCX-9CiljzQWWJXGC3-UJwkXs0JIy_tWFqcuOk0FgOsGyxqYvCDPi1Kzk4ps_GlkmLrPGDPLg9K7M_oJQvJgq3_xHmyRBrGgM9H8CfPIVkOMki42NN63ZKyMqZpf_G,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,4000,6000,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRhnRapc3_Mx0pJo5Xcz_7WTkSoYD2A9XO2FX6a_SZqz5wkwg24S_tQc0gFDGyQnQtdjp5zOFlBS5t0nOzUAHAKazX-SbrPrPnZrWuCEKrnYmsqvW5unI8UWM6ZtYeFpt_nbD8FrcxDQsVnBrm_Ol8ycVbWO-lJ_aIdin1XQwkG3Z6sV,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,3024,4032,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRimpr1bA-c6ZxwE1n-e_t-ZvP100aY1EYwkearQZ4_w94kMuTrDelqZ2ZWfloRUhaspXETv8--ReU6rZ25aQEXr_iQhaB-RmeqxFiuroXgZjjuaxFE23MOEupX0yYGkb4ZuK3C-Xhbum4RwuKn1Ecs9kK4PSm58QOoMXeVOkQpGrjML,ChIJrc2KGVgXlVQRQ0F1VM9-d4E,4032,3024,Sidereus Vineyard ,https://maps.google.com/maps/contrib/106945847232063367596
AcYSjRjZ5L0zqbmdtY76LOQDSvJkXk24FMB1NrGuWL2JqKKkjnUxBRTVACWbwspzMd2Xa8-bwoNvw2F2RBHQqwRS9Ern3VlUKT7EQ4OPkbilU6q_EHmr7DRkIB-FkTqsRDHR_71fsg9wdIZQrHs73H-XXzo0GWa8_2B3UPgs7T9YF4UPX7SM,ChIJibeHC8I_lVQRRUEMX0sGxnk,1182,1773,Arborbrook by Cooper,https://maps.google.com/maps/contrib/111587704186323536030
AcYSjRibKzLsUNx8mV7mAU1jc9r1OvlEWqexbWpLdcs_rEip2oM9hEpqoaEfwhGczUZOWZfnHe1E-duernNcAQCtCssmeNeZRgfhu8hAapDXTY7ldEacQB2Upyb8Bq-rLxmwpIImXzTM-aasb3368q6UmFGvaCbaqmoS3OlEqmjjEoiqc_Yj,ChIJibeHC8I_lVQRRUEMX0sGxnk,393,590,Arborbrook by Cooper,https://maps.google.com/maps/contrib/111587704186323536030
AcYSjRj16xtlW_iW-vA9N4hbzgmJsEPtT9sdPEuMw2BUKn-N0jK0Wr6ofu5cy1ODV7-FSLN_etxFkh8sgr3mluuX5LW1eF6ryP3S22Jn6AFY0TGMa6fc-oWQlfykPIvkzicV3ncTdYrumOkkBXlB9RT-a-0_2IrjrfmJG7-OG5TQB4wUc_Rn,ChIJibeHC8I_lVQRRUEMX0sGxnk,3024,4032,Cedric Nash,https://maps.google.com/maps/contrib/105740641153821270827
AcYSjRhnbWIuRHCWdqHIU7m1DdNrJKKVgnmgLUs9rNPQZiAgcPT6VXtlrjxGTftGB6VdgIzF_rBPvZIIFQ9LrPjJd3axEIx3xEUPAd2C30dDlyWuP91E2i1Dnp_1IJun2vuLl4lm4dQL4NbgZ3k13e0sF-tOkKL_bWINg2pDDUgIUEgS5APx,ChIJibeHC8I_lVQRRUEMX0sGxnk,4032,3024,heinztools heinztools,https://maps.google.com/maps/contrib/111234177999678354684
AcYSjRjNGZmYVXW_N31qfdxAqj0h_BLHtrzzXnNu8DzU5kyGKSM-CBbGTOWDw5kYaMOUDy_97JIgAT8Lwm1Xeo_oSWTpDt-s2qMeQiS_2SlwD9NnlBgQLBMkHARi4XRuB2vZ5At-YKtYizYHB-idtDedYaz2k__FfMD1Xr7M8UWfWSauipt7,ChIJibeHC8I_lVQRRUEMX0sGxnk,6720,4480,Arborbrook by Cooper,https://maps.google.com/maps/contrib/111587704186323536030
AcYSjRjChDgHS_YbnLW_-TQZmy7oNbr7peAkAuab8uHciVIong-kbpVafHjNJDA4aRBoPQVcocDk5_4AHJqoxzBrhbfvKNN7x9-m-du2pkHxCNjyz2qWaRu7LDPjtMwrS5jcAkwYGZtP-ZnnhHuNFpSd-jCO0Edy4fyx7YG69q5gty5kykOB,ChIJibeHC8I_lVQRRUEMX0sGxnk,4000,3000,Henry Shao,https://maps.google.com/maps/contrib/104891740926305075241
AcYSjRiNNItiCshglcuqnQ8p2mPPAiUEh6EH4AtHIUrczhy9qKblTqy35ZQJYrv2ceLhElkc5ZOTDMTpXi2GqdK9NpPgMmhqR0QFshaLhFwo3HUuZ_F8EiVnS931U6EcY4BuJkf5RPXtnfi374fVR5ELQcOr40sj_vef5okfjGepX6-guIan,ChIJibeHC8I_lVQRRUEMX0sGxnk,3000,4000,Henry Shao,https://maps.google.com/maps/contrib/104891740926305075241
AcYSjRh8GdNZsXx5DvMAE_QiZCdTqDBbNhqCdPvmBClkY-fDNiz8EA7_dZDZciQfG2RZRWRxf-U8VOfj2p2Vnn73cAuZbITaHhu9vJ232zI4fvU5X4U4HWgqK0uGaWn4hFoe1FE76A9QykQHdap6I8irxKHHU2OMFjeGNzTZB1L5csUBE0Vn,ChIJibeHC8I_lVQRRUEMX0sGxnk,3024,4032,Cedric Nash,https://maps.google.com/maps/contrib/105740641153821270827
AcYSjRijjFJC2VZ7m8CS1F3iez1Kg-gMnFHDv8vX4bA4sG2X0FS2cTHisS7HRpGu_LHjpw-tRK6JIE4NWuOypS8NfwbyBtkP3eI0PCxstZlfhBNYheNh49YD4AU0lCcu3iq8IkXvkZJbkNyrhfWEEGwb5l-O5XE2KB1JEwuXKovPU_-dPuMz,ChIJibeHC8I_lVQRRUEMX0sGxnk,1182,1773,Arborbrook by Cooper,https://maps.google.com/maps/contrib/111587704186323536030
AcYSjRheeVvE06vAADrMnSHM8uKFwo8WkU9iVcWaMKiNxh8vnHLtOzFFHn-XIngg1QuUko7EXhpTrSlocHeKqBdniilmHZy61s5ESYN4Dp28OqAACB5cuwudgLQHtHtMUDF6RVWTw05F78ekoxvkQhON56Wv0lZB9ahnhSCC2_FcRgvxVu7v,ChIJibeHC8I_lVQRRUEMX0sGxnk,1773,1182,Arborbrook by Cooper,https://maps.google.com/maps/contrib/111587704186323536030
